node1,node2,free_bw,used_bw,delay,pkloss
1,3,99842.045975,157946.166867,0.0,0.0
1,7,98335.421975,1664412.395823,0.0,0.0
1,16,98038.845541,1961056.879016,0.0,0.0
2,4,99881.178344,118815.743937,0.0,0.0
2,7,99566.807325,433192.675159,0.0,0.0
2,12,99806.441083,193558.917197,0.0,0.0
2,13,99990.317508,9681.528758,0.0,0.0
2,18,24990.317508,9682.010474,0.0,0.0
2,23,24878.805732,121188.23735,0.0,0.0
3,10,99999.808936,191.054282,0.0,0.0
3,11,24987.94586,12053.540359,0.0,0.0
3,14,1549.856702,143.290711,0.0,0.0
3,21,99853.893312,146099.418185,0.0,0.0
4,16,99881.178344,118815.743937,0.0,0.0
5,8,24999.808917,191.073295,0.0,0.0
5,16,23583.218871,1416710.628042,0.0,0.020969
6,7,1450.169171,99830.828938,0.0,0.0
6,19,1549.808917,191.073295,0.0,0.0
7,17,98617.900289,1381575.333414,0.0,0.019689
7,19,24999.808936,191.063787,0.0,0.0
7,21,99953.542994,46454.694846,0.0,0.0
8,9,24441.170149,558292.313908,0.499845,0.053079
9,15,24999.808917,191.073295,0.0,0.0
9,16,98228.654459,1771345.541401,0.0,0.0
10,11,24990.318471,9681.046946,0.0,0.0
10,12,99973.710191,26288.500836,0.0,0.0
10,16,98489.792019,1509765.083311,0.0,0.019316
10,17,98480.453731,1519104.344519,0.0,0.01932
12,22,99996.25,3750.0,0.0,0.0
13,14,1549.808936,191.054282,0.0,0.0
13,17,99991.504777,8494.377634,0.0,0.0
13,19,24998.622611,1377.251481,0.0,0.0
15,20,24998.622749,1377.251468,0.0,0.0
17,20,99998.622611,1377.388535,0.0,0.0
17,23,24878.805732,121188.23735,0.0,0.0
18,21,24876.420822,123566.880205,0.0,0.0
20,22,24999.808898,191.082804,0.0,0.0
