node1,node2,free_bw,used_bw,delay,pkloss
1,3,93222.7498,6776993.24222,2.96545,0.0
1,7,96345.310283,3654641.939767,2.253771,0.049652
1,16,99187.270365,812012.299606,2.463937,0.0
2,4,96532.821589,3467178.410795,1.09303,0.0
2,7,99624.478209,375484.261622,1.047492,0.0
2,12,96914.954018,3084296.104247,1.042604,0.009295
2,13,99967.64018,31761.00328,1.054406,1.515152
2,18,24411.254373,588745.627186,1.049519,0.0
2,23,24999.808077,191.913639,0.957489,0.0
3,10,96771.747777,3227656.640352,2.802968,0.0
3,11,21413.206755,3585960.340505,0.0,0.016941
3,14,1443.794344,106200.350003,2.203822,0.0
3,21,99276.770261,722670.236371,1.182914,0.049456
4,16,96401.767116,3598232.883558,0.967026,0.0
5,8,19429.915059,5569450.266373,1.111627,0.020172
5,16,16294.216892,8705622.46186,1.021385,0.003937
6,7,1461.635346,88351.408712,1.113772,0.0
6,19,1547.425545,2574.326694,1.069784,0.0
7,17,97282.214893,2717785.107446,0.787735,0.019877
7,19,24975.98001,24018.789726,1.079917,0.0
7,21,98887.036482,1112907.903434,1.376271,0.0
8,9,21394.148096,3605020.904357,1.130223,0.022257
9,15,24779.37625,220612.724825,1.111984,0.0
9,16,99809.183408,190807.056596,1.127481,0.0
10,11,21397.361583,3602222.756701,1.130342,0.016942
10,12,96510.882382,3488449.252656,2.584815,0.016868
10,16,93499.61427,6499844.039407,1.849055,0.019822
10,17,97326.831218,2672244.560841,2.66552,0.083438
12,22,99794.886557,205113.443278,2.150059,0.0
13,14,1434.265014,115734.98551,1.205564,0.0
13,17,99887.816092,112172.697503,0.730276,0.0
13,19,24977.171414,22826.304445,1.115799,0.0
15,20,24757.928828,242059.074022,14.065266,0.0
17,20,99880.715642,118688.655672,0.716209,0.2457
17,23,24997.425287,2574.712644,0.916481,0.0
18,21,24550.648676,449351.324338,1.260042,0.0
20,22,24687.66017,312339.830085,2.515793,0.0
