node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.807885,192.115269,1.538157,0.0
1,7,99999.807885,192.028843,1.125216,0.0
1,16,99999.807885,192.01925,1.770377,0.0
2,4,99999.856043,143.956813,2.002716,0.0
2,7,99999.808058,191.942417,1.580238,0.0
2,12,99999.808058,191.942417,1.743793,0.0
2,13,99999.807885,192.028843,1.728892,0.0
2,18,24999.856043,143.956813,2.260923,0.0
2,23,24999.856029,143.964009,1.832128,0.0
3,10,99999.807885,192.115269,1.244068,0.0
3,11,24999.807885,192.028843,1.060963,0.0
3,14,1549.807885,192.115269,1.178622,0.0
3,21,99999.807885,192.028843,0.996709,0.0
4,16,99999.808058,191.932824,2.10917,0.0
5,8,24999.807885,192.028843,1.421094,0.0
5,16,24999.808058,191.942417,2.70164,0.0
6,7,1549.807885,192.028843,1.30105,0.0
6,19,1549.807885,192.115269,1.173973,0.0
7,17,99999.808058,191.942417,1.078486,0.0
7,19,24999.807885,192.028843,1.336336,0.0
7,21,99999.808058,191.942417,1.774549,0.0
8,9,24999.807866,192.038456,2.661347,0.0
9,15,24999.808058,191.942417,2.19059,0.0
9,16,99999.808058,191.942417,1.591206,0.0
10,11,24999.807885,192.028843,1.204729,0.0
10,12,99999.807866,192.038456,1.375556,0.0
10,16,99999.807866,192.038456,1.627207,0.0
10,17,99999.807866,192.038456,1.178622,0.0
12,22,99999.808058,191.942417,0.447154,0.0
13,14,1549.807885,192.115269,1.341462,0.0
13,17,99999.807866,192.038456,1.423359,0.0
13,19,24999.807866,192.134494,0.916839,0.0
15,20,24999.808058,191.942417,1.038909,0.0
17,20,99999.808058,191.942417,1.18947,0.0
17,23,24999.808038,191.952012,1.69301,0.0
18,21,24999.808058,191.942417,1.33884,0.0
20,22,24999.808058,191.942417,1.010776,0.0
