node1,node2,free_bw,used_bw,delay,pkloss
1,3,98981.228737,1018720.298712,0.994325,0.0
1,7,95617.139428,4382544.954858,1.092672,0.013608
1,16,94156.670668,5843025.346207,0.939369,0.005123
2,4,99924.689407,75303.061365,0.810623,0.0
2,7,99737.541754,261888.320672,0.899434,0.0
2,12,99595.59868,403784.977061,1.278996,0.0
2,13,99550.109076,449800.91846,1.037598,0.0
2,18,24809.030709,190969.290787,0.986338,0.0
2,23,24896.093609,103320.605543,1.306653,0.0
3,10,99096.922153,903077.846708,1.127601,0.0
3,11,24793.468081,206511.257695,1.062393,0.0
3,14,793.550485,756411.669477,1.360774,0.0
3,21,99664.654793,335328.431476,1.199126,0.0
4,16,99793.509404,206469.943048,0.570774,0.160772
5,8,18504.278567,6495614.26714,1.045942,0.008243
5,16,21145.722289,3853892.206212,0.831485,0.0
6,7,1512.837419,37157.005788,1.10507,0.0
6,19,1422.2001,127799.89995,1.134515,0.0
7,17,95983.156631,4016642.506419,0.917435,0.007573
7,19,24695.695848,304258.497322,1.198649,0.098912
7,21,99754.133067,245233.926825,1.227021,0.393701
8,9,16541.568627,8458085.007868,1.261115,0.008777
9,15,24731.5006,268459.120822,0.952721,0.0
9,16,94497.719088,5502280.912365,1.143813,0.005692
10,11,24776.770062,223207.606036,1.248956,0.0
10,12,99793.468081,206480.281008,1.012206,0.0
10,16,96199.81589,3799803.939987,1.091838,0.0
10,17,96163.993198,3835389.832879,1.2604,0.007751
12,22,99999.807942,192.048012,0.923514,0.0
13,14,784.007805,765992.194536,1.258135,0.040437
13,17,99853.089162,146874.10253,1.022935,0.0
13,19,24570.387271,429569.746146,1.101017,0.0
15,20,24753.062613,246925.039373,0.814795,0.0
17,20,99640.944189,359055.811162,1.066089,0.0
17,23,24894.90149,104507.646604,1.143098,0.0
18,21,24968.8004,31196.478904,1.092672,0.0
20,22,24892.543763,107445.490173,1.023412,0.0
