node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808019,191.980802,2.205014,0.0
1,7,99999.808019,191.980802,1.201987,0.0
1,16,99999.808019,191.980802,1.90258,0.0
2,4,99999.808019,191.980802,2.06244,0.0
2,7,99999.808019,191.980802,1.793861,0.0
2,12,99999.808019,191.980802,1.281381,0.0
2,13,99999.808,191.990401,2.69556,0.0
2,18,24999.808019,191.980802,1.73223,0.0
2,23,24999.808019,191.980802,2.043128,0.0
3,10,99999.808019,191.980802,1.958966,0.0
3,11,24999.808019,191.980802,2.177596,0.0
3,14,1549.808019,191.980802,2.359033,0.0
3,21,99999.808019,191.980802,1.749635,0.0
4,16,99999.808019,191.980802,1.849294,0.0
5,8,24999.808019,191.980802,2.113342,0.0
5,16,24999.808019,191.980802,1.368523,0.0
6,7,1549.808019,191.980802,1.091123,0.0
6,19,1549.808019,191.980802,1.836419,0.0
7,17,99999.808019,191.980802,1.353025,0.0
7,19,24999.856014,143.985601,1.847625,0.0
7,21,99999.808019,191.980802,1.063108,0.0
8,9,24999.808019,191.980802,1.044512,0.0
9,15,24999.808,191.990401,0.896811,0.0
9,16,99999.808019,191.980802,1.661301,0.0
10,11,24999.808019,191.980802,1.774788,0.0
10,12,99999.808019,191.980802,1.626849,0.0
10,16,99999.808019,191.980802,1.614213,0.0
10,17,99999.808019,191.971205,3.276348,0.0
12,22,99999.856014,143.985601,0.99504,0.0
13,14,1549.808,191.990401,2.46048,0.0
13,17,99999.808019,167.983202,10.469079,0.0
13,19,24999.808019,191.980802,1.622438,0.0
15,20,24999.808019,191.980802,0.760078,0.0
17,20,99999.808019,191.980802,1.255274,0.0
17,23,24999.808019,191.980802,1.424909,0.0
18,21,24999.808019,191.980802,92.780471,0.0
20,22,24999.808019,191.980802,1.297832,0.0
