node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808077,191.923231,1.577973,0.0
1,7,99999.808077,191.923231,1.49405,0.0
1,16,99999.808058,191.932824,1.427531,0.0
2,4,99999.808058,191.932824,1.496315,0.0
2,7,99999.808077,191.923231,1.46389,0.0
2,12,99999.808077,191.923231,1.018405,0.0
2,13,99999.807885,192.01925,1.090646,0.0
2,18,24999.808077,191.923231,1.668215,0.0
2,23,24999.808077,191.923231,1.490355,0.0
3,10,99999.808077,191.923231,1.778483,0.0
3,11,24999.856043,143.949618,1.468778,0.0
3,14,1549.808077,191.923231,1.599669,0.0
3,21,99999.808077,191.923231,1.600266,0.0
4,16,99999.808077,191.923231,1.162767,0.0
5,8,24999.808058,191.942417,1.223326,0.0
5,16,24999.808058,191.932824,0.727415,0.0
6,7,1549.808077,191.923231,1.444817,0.0
6,19,1549.808077,191.923231,1.459241,0.0
7,17,99999.808077,191.923231,1.391411,0.0
7,19,24999.808077,191.923231,1.11568,0.0
7,21,99999.808077,191.923231,1.023889,0.0
8,9,24999.808058,191.932824,1.672745,0.0
9,15,24999.808077,191.923231,1.838684,0.0
9,16,99999.808077,191.923231,1.114368,0.0
10,11,24999.808058,191.932824,1.29354,0.0
10,12,99999.808058,191.932824,1.017809,0.0
10,16,99999.808077,191.923231,1.611114,0.0
10,17,99999.856043,143.956813,1.64032,0.0
12,22,99999.808077,191.923231,1.467824,0.0
13,14,1549.807885,192.01925,1.444697,0.0
13,17,99999.807885,192.01925,1.419306,0.0
13,19,24999.807885,192.01925,1.495242,0.0
15,20,24999.808077,191.923231,1.267552,0.0
17,20,99999.808077,191.923231,0.850081,0.0
17,23,24999.808077,191.923231,1.205444,0.0
18,21,24999.808058,191.932824,1.810431,0.0
20,22,24999.808077,191.923231,1.756668,0.0
