node1,node2,free_bw,used_bw,delay,pkloss
1,3,99602.832283,397167.716772,1.266122,0.0
1,7,99594.568543,404875.944449,0.974178,0.0
1,16,97215.017502,2784247.249125,0.913858,0.02103
2,4,99928.288,71708.414759,1.038313,0.0
2,7,99844.848,155144.243176,0.965953,0.0
2,12,99797.216,202773.861814,0.93329,0.0
2,13,99804.339566,195083.942351,1.036644,0.0
2,18,24790.016,209984.0,0.914454,0.0
2,23,24974.776,25224.0,0.953794,0.0
3,10,99422.822282,577148.858886,1.159668,0.0
3,11,24991.463146,8536.426843,1.091838,0.0
3,14,1540.271027,9728.972897,0.916123,0.0
3,21,99751.847185,248152.815282,1.052022,0.0
4,16,99928.288,71708.414759,1.042843,0.0
5,8,24999.807981,192.000002,1.142621,0.0
5,16,24999.808,191.990401,1.013398,0.0
6,7,1545.038015,4960.744422,0.791073,0.0
6,19,1545.038015,4961.73662,1.020432,0.0
7,17,99886.568,113426.328967,0.84579,0.0
7,19,24998.615446,1384.207718,1.041651,0.0
7,21,99806.684668,193296.001933,0.752211,0.0
8,9,24979.544,20456.0,1.157284,0.0
9,15,24997.472,2528.0,1.063704,0.0
9,16,97092.229223,2907625.388539,1.185417,0.0
10,11,24999.808,192.0,0.859618,0.0
10,12,99606.408641,393552.003936,1.251578,0.0
10,16,99756.64,242776.109611,0.864148,0.0
10,17,99806.704,192709.606161,1.219153,0.0
12,22,99999.808019,191.980802,1.057744,0.0
13,14,1535.50255,14497.449745,0.987649,0.0
13,17,99811.472,187932.0,1.095653,0.0
13,19,24995.038512,4960.744223,0.860453,0.0
15,20,24989.08,10919.454055,1.210809,0.0
17,20,99912.792,87208.0,1.274347,0.0
17,23,24977.16,22838.858114,1.176238,0.0
18,21,24997.423742,2576.000026,0.974655,0.0
20,22,24934.248,65748.712729,1.070619,0.0
