node1,node2,free_bw,used_bw,delay,pkloss
1,3,99800.843578,199156.421789,2.387643,0.0
1,7,99547.119728,452352.36225,3.601432,0.0
1,16,98376.790963,1623046.797505,1.556635,0.0
2,4,99964.058782,35941.217635,2.423406,0.0
2,7,99830.577884,169413.647012,0.784397,0.0
2,12,99744.819036,255180.963807,1.746178,0.0
2,13,99850.945433,148488.491388,1.741886,0.20202
2,18,24863.947211,136021.996041,20.478129,0.0
2,23,24965.294941,34703.324256,1.855016,0.0
3,10,99718.664801,281335.198881,3.499866,0.0
3,11,24999.808038,191.932828,3.419876,0.0
3,14,1546.233883,3766.116942,4.095912,0.0
3,21,99911.644178,88355.822089,4.412651,0.0
4,16,99964.058782,35941.217635,2.377629,0.0
5,8,24986.69866,13299.345528,14.09781,0.0
5,16,24980.787842,19212.157568,1.075387,0.0
6,7,1506.904619,43086.767016,3.853321,0.0
6,19,1547.425287,2574.712644,3.887177,0.0
7,17,99689.95001,310049.990002,1.222134,0.100908
7,19,24997.424515,2575.098773,3.987193,0.0
7,21,99879.440112,120541.813077,1.052618,0.0
8,9,24998.664534,1335.399074,3.531098,0.0
9,15,24997.472758,2527.115516,1.018047,0.0
9,16,98276.692992,1723307.007898,1.521707,0.0
10,11,24998.616277,1383.446677,3.133297,0.0
10,12,99919.960008,80027.992003,2.906919,0.0
10,16,99655.388922,343946.554283,3.424644,0.0
10,17,99849.646071,150331.387396,5.690813,0.0
12,22,99997.424515,2575.356167,3.925443,0.0
13,14,1547.425287,2574.583985,37.554979,0.0
13,17,99855.662602,143770.378445,2.278805,0.204499
13,19,24998.61683,1383.170098,1.37639,0.0
15,20,24997.424515,2575.356167,1.782298,0.0
17,20,99995.040992,4958.760322,4.551649,0.0
17,23,24964.055189,35944.811038,2.045989,0.0
18,21,24999.856029,143.956814,9.662151,0.0
20,22,24999.808038,191.961608,5.892873,0.0
