node1,node2,free_bw,used_bw,delay,pkloss
1,3,97462.547491,2536856.628674,1.116753,0.011972
1,7,99923.527647,76468.529912,1.605272,0.251256
1,16,98828.306339,1171097.780444,1.119733,0.02517
2,4,99750.70493,249282.608232,1.096964,0.0
2,7,99846.055394,153944.605539,1.069188,0.0
2,12,99984.363127,15636.872625,0.971317,0.0
2,13,99998.616277,1383.723255,1.046658,0.0
2,18,24878.24835,121751.64967,1.320601,0.0
2,23,24987.938412,12061.587682,1.080155,0.0
3,10,99266.947916,733052.084375,1.256108,0.0
3,11,23619.886034,1379587.076887,1.235366,0.0
3,14,1548.616277,1383.723255,1.087308,0.0
3,21,99548.130374,451847.03937,1.119494,0.0
4,16,99749.513049,249878.548638,1.159549,0.119904
5,8,24369.30307,630038.058276,1.052499,0.058928
5,16,23188.149185,1811164.359668,0.942469,0.031786
6,7,1547.424515,2575.484903,0.927091,0.0
6,19,1452.083583,97916.416717,0.943184,0.0
7,17,99915.184482,84811.27852,1.017094,0.280899
7,19,24899.70006,100299.940012,0.93472,0.0
7,21,99755.496901,243907.218556,1.701355,0.186567
8,9,24832.961408,166434.421603,1.024246,0.0
9,15,24998.664134,1335.799633,0.954628,2.5
9,16,98622.131574,1377868.426315,1.048446,0.0
10,11,23622.131574,1377272.545491,1.139641,0.022346
10,12,99813.893221,186097.476096,1.132965,0.0
10,16,98062.197341,1937303.649137,1.062512,0.015521
10,17,99893.730627,106258.749313,1.186132,0.0
12,22,99999.808019,191.971205,1.13678,0.0
13,14,1549.808038,191.961608,1.04475,0.0
13,17,99993.84923,6150.769846,1.103401,0.0
13,19,24997.424515,2575.484903,1.156569,0.0
15,20,24999.808019,191.971205,0.993967,2.325581
17,20,99996.232377,3767.623238,0.946999,0.0
17,23,24987.890422,12109.578084,0.9588,0.0
18,21,24773.373325,226626.674665,1.093507,0.0
20,22,24997.424515,2575.484903,1.131177,0.0
