node1,node2,free_bw,used_bw,delay,pkloss
1,3,99905.630563,94364.718472,1.166344,0.0
1,7,99551.526305,448451.268812,2.088189,0.057803
1,16,98235.295059,1764616.696916,1.593709,0.0
2,4,99888.929786,111064.659977,1.03879,0.0
2,7,99975.963193,24036.807361,2.084136,0.0
2,12,99834.086817,165904.886148,0.940681,0.0
2,13,99778.073807,221330.133013,0.879645,0.240385
2,18,24950.926185,49071.360827,0.990152,0.0
2,23,24996.231246,3768.565294,0.980496,0.0
3,10,99905.64,94360.0,1.084685,0.0
3,11,24999.807981,192.019202,1.030684,0.0
3,14,1549.807981,192.009601,1.880646,0.0
3,21,99999.807981,192.019202,1.763225,0.0
4,16,99887.737548,111660.779201,0.92864,0.680272
5,8,24999.807981,192.019202,1.634121,0.0
5,16,24999.807981,192.019202,0.558376,0.0
6,7,1549.807981,192.019202,2.085447,0.0
6,19,1499.738974,50261.026103,1.190662,0.0
7,17,99695.817582,304182.418242,2.46942,0.0
7,19,24943.778378,56221.622162,2.144694,0.0
7,21,99772.113211,227886.788679,1.046896,0.0
8,9,24366.792679,632611.261126,1.182318,0.046926
9,15,24416.861686,582542.254225,1.070857,0.0
9,16,98815.915183,1184025.606802,0.932336,0.0
10,11,24997.423742,2576.128813,1.277208,0.0
10,12,99971.194239,28804.32072,0.787497,0.0
10,16,99192.743274,806660.666067,2.053022,0.045998
10,17,99258.309831,741690.169017,1.079082,0.046019
12,22,99996.231623,3768.376838,1.873851,0.0
13,14,1543.847385,6152.615262,4.768491,0.0
13,17,99779.288,220126.977098,3.032684,0.242718
13,19,24993.847385,6152.615262,1.399755,0.0
15,20,24415.669567,584330.433043,2.472878,0.0
17,20,99416.861686,583138.313831,1.835108,0.0
17,23,24997.423485,2576.386464,2.345324,0.0
18,21,24811.453145,188546.854685,1.175284,0.0
20,22,24998.615723,1384.207635,1.612782,0.0
