node1,node2,free_bw,used_bw,delay,pkloss
1,3,99807.953614,192036.787604,0.0,0.0
1,7,98412.540238,1586863.940818,0.0,0.0
1,16,97517.864854,2481663.394224,0.0,0.012247
2,4,99710.209958,289775.556835,0.0,0.0
2,7,98425.648306,1574351.694492,0.0,0.019164
2,12,98376.628674,1623290.181512,0.0,0.020292
2,13,99953.329334,46668.333033,0.0,1.724138
2,18,24975.972805,24025.993562,0.0,0.0
2,23,24834.169749,165830.250925,0.0,0.0
3,10,99925.926222,74070.075659,0.0,0.0
3,11,24993.84923,6150.4624,0.0,0.0
3,14,1549.808077,191.923231,0.0,0.0
3,21,99878.260522,121739.478157,0.0,0.0
4,16,99710.209958,289775.556835,1.297355,0.0
5,8,23506.679996,1493320.003999,0.0,0.019924
5,16,23506.530694,1493394.655069,0.0,0.0
6,7,1458.051585,91948.415475,0.0,0.0
6,19,1547.472758,2527.241827,0.0,0.0
7,17,99919.960008,80039.992002,0.0,0.0
7,19,24972.39752,27601.099794,0.0,0.0
7,21,99791.24975,208739.815568,0.0,0.0
8,9,24999.808038,191.952012,0.068307,0.0
9,15,24999.808038,191.952012,0.484228,0.0
9,16,97770.021996,2229866.538939,1.110673,0.0
10,11,24998.616277,1383.65409,0.0,0.0
10,12,98565.070479,1434929.521144,0.0,0.0
10,16,98506.530694,1493394.655068,0.0,0.021896
10,17,99866.344097,133655.903229,0.0,0.0
12,22,99961.675497,38324.502649,0.0,0.0
13,14,1549.808058,191.932824,0.0,0.0
13,17,99941.411718,58585.353808,0.0,0.0
13,19,24972.40028,27599.720084,0.0,0.0
15,20,24999.808058,191.942417,0.0,0.0
17,20,99998.616277,1383.723255,0.0,0.0
17,23,24834.153169,165838.540779,0.0,0.0
18,21,24893.741252,106253.436906,0.0,0.0
20,22,24999.808058,191.942417,0.0,0.0
