node1,node2,free_bw,used_bw,delay,pkloss
1,3,99539.880048,460119.952019,0.0,0.0
1,7,99875.852415,124128.97055,0.0,0.0
1,16,96998.70013,3000849.855038,0.0,0.0
2,4,99904.448,95547.222878,1.06287,0.0
2,7,99842.479752,157520.247975,2.598882,0.0
2,12,99724.456,275530.224178,2.49505,0.0
2,13,99943.789621,56207.569005,2.107382,0.0
2,18,24791.208,208781.561444,2.209902,0.0
2,23,24964.048,35950.20258,3.68619,0.0
3,10,99841.319604,158672.465034,0.0,0.0
3,11,24748.321168,251653.671782,0.0,0.0
3,14,1540.27589,9724.110356,0.0,0.0
3,21,99952.137572,47857.643185,0.0,0.0
4,16,99904.448,95547.222878,1.931548,0.0
5,8,24998.616,1383.792462,0.0,0.0
5,16,24998.616,1383.930807,1.80316,0.0
6,7,1549.808019,191.952016,0.0,0.0
6,19,1549.808077,191.923231,0.0,0.0
7,17,99941.4,58597.070293,0.0,0.0
7,19,24996.232,3767.246701,0.0,0.0
7,21,99897.296,102693.731654,3.651738,0.0
8,9,24980.739852,19259.185252,3.206015,0.0
9,15,24979.546045,20453.954605,0.849962,0.0
9,16,97113.072693,2886927.307269,0.808001,0.0
10,11,24743.60164,256372.728018,0.0,0.0
10,12,99533.782622,466170.770507,0.0,0.0
10,16,99587.376,412562.124963,0.0,0.0
10,17,99888.952,111025.79928,0.0,0.0
12,22,99999.808,191.990401,0.0,0.0
13,14,1535.506899,14492.376942,0.0,0.0
13,17,99918.760124,81231.754461,0.0,0.0
13,19,24995.041488,4958.26462,0.0,0.0
15,20,24973.586641,26413.358664,0.0,0.0
17,20,99897.296,102698.865313,0.0,0.0
17,23,24965.243476,34756.524348,0.0,0.0
18,21,24998.616138,1383.861614,1.039863,0.0
20,22,24934.248,65752.0,0.0,0.0
