node1,node2,free_bw,used_bw,delay,pkloss
1,3,97759.815982,2240072.009201,0.0,0.013504
1,7,99321.695661,677776.169566,0.0,0.017973
1,16,98426.368,1573474.668266,0.0,0.0
2,4,99763.815618,236160.770207,0.0,0.0
2,7,99736.455063,262962.230307,0.0,0.150602
2,12,99738.812238,260591.881624,0.0,0.117786
2,13,99919.944,80047.996001,0.0,0.0
2,18,24871.09778,128902.219556,0.0,0.0
2,23,24911.617676,88382.323535,0.0,0.0
3,10,97814.653465,2184641.267327,0.0,0.00917
3,11,24826.968,173014.70026,0.890613,0.0
3,14,1546.232,3768.0,0.0,0.0
3,21,99536.12,463833.621276,2.069235,0.0
4,16,99763.815618,236172.574704,0.0,0.0
5,8,24999.807981,192.000002,2.673984,0.0
5,16,24999.808038,191.961608,0.0,0.0
6,7,1478.288,71708.414759,2.574921,0.0
6,19,1549.808,192.0,1.785994,0.0
7,17,99661.313869,338686.131387,0.623226,0.0
7,19,24965.24,34758.262174,3.135681,0.0
7,21,99560.004,439974.004999,0.0,0.775194
8,9,23221.166117,1778567.11166,0.0,0.0
9,15,24999.808038,191.961608,0.0,0.0
9,16,96076.528694,3922679.369755,0.0,0.0
10,11,24825.758576,174215.293155,0.0,0.0
10,12,99943.778378,56213.190605,0.0,0.0
10,16,97492.341532,2506842.535483,0.0,0.0
10,17,99732.773277,267200.002672,0.0,0.0
12,22,99948.605139,51392.291285,0.807285,0.0
13,14,1545.04,4960.0,2.382755,0.0
13,17,99877.019702,122961.854674,2.56741,0.0
13,19,24964.048,35952.0,1.990199,0.0
15,20,24999.808019,191.971205,0.218511,0.0
17,20,99998.616138,1383.861614,3.490806,0.0
17,23,24912.80072,87194.92098,0.0,0.0
18,21,24999.808038,191.961608,0.0,0.0
20,22,24999.808038,191.961608,0.0,0.0
