node1,node2,free_bw,used_bw,delay,pkloss
1,3,99994.323768,5675.948622,0.0,0.0
1,7,99987.678032,12321.351828,0.0,0.0
1,16,99988.05039,11949.610078,0.0,0.0
2,4,99994.467753,5531.970218,0.0,0.0
2,7,99994.419758,5579.963019,0.0,0.0
2,12,99998.272346,1727.654469,0.0,0.0
2,13,99997.550645,2449.232621,0.0,0.0
2,18,24998.681864,1318.136373,0.0,0.0
2,23,24999.091291,908.663703,0.0,0.0
3,10,99994.974903,5024.846286,0.0,0.0
3,11,24998.989002,1010.9978,0.0,0.0
3,14,1548.886511,1113.432988,0.0,0.0
3,21,99996.656334,3343.498484,0.0,0.0
4,16,99995.341266,4658.501236,0.0,0.0
5,8,24998.681732,1318.202273,0.0,0.0
5,16,24996.531894,3468.106379,0.0,0.0
6,7,1548.417758,1582.16268,0.0,0.0
6,19,1539.112577,10887.422515,0.0,0.0
7,17,99996.688331,3311.668833,0.0,0.0
7,19,24988.933907,11066.093391,0.0,0.0
7,21,99996.683532,3316.468353,0.0,0.0
8,9,24990.405119,9594.881024,3.018141,0.024254
9,15,24998.681732,1318.202273,0.0,0.0
9,16,99990.90102,9098.980204,0.0,0.0
10,11,24998.795441,1204.559088,0.0,0.0
10,12,99998.035593,1964.407119,0.0,0.0
10,16,99993.774045,6225.954809,0.0,0.0
10,17,99996.305969,3694.030597,0.0,0.0
12,22,99998.725055,1274.945011,0.0,0.0
13,14,1549.0001,999.90001,0.0,0.0
13,17,99997.582642,2417.23742,0.0,0.0
13,19,24997.890022,2109.978004,0.0,0.0
15,20,24998.153785,1846.215378,0.0,0.0
17,20,99997.011499,2988.50115,0.0,0.0
17,23,24999.193681,806.319368,0.0,0.0
18,21,24998.417916,1582.083583,0.0,0.0
20,22,24998.606539,1393.390995,0.0,0.0
