node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808689,191.301749,0.0,0.0
1,7,99999.808689,191.292221,0.0,0.0
1,16,99999.808689,191.301749,0.0,0.0
2,4,99999.808708,191.292219,1.083851,0.0
2,7,99999.808708,191.28269,0.0,0.0
2,12,99999.808708,191.28269,1.3901,0.0
2,13,99999.80867,191.311281,1.377225,0.0
2,18,24999.808708,191.28269,1.171708,0.0
2,23,24999.808708,191.28269,0.0,0.0
3,10,99999.808689,191.311279,0.0,0.0
3,11,24999.808708,191.292219,0.0,0.0
3,14,1549.80867,191.311281,0.0,0.0
3,21,99999.808689,191.301749,0.085711,0.0
4,16,99999.856531,143.469164,0.322223,0.0
5,8,24999.808689,191.301749,0.33927,0.0
5,16,24999.808708,191.292219,1.050949,0.0
6,7,1549.808708,191.28269,0.0,0.0
6,19,1549.808708,191.292219,0.208497,0.0
7,17,99999.808708,191.292219,0.0,0.0
7,19,24999.808708,191.28269,0.0,0.0
7,21,99999.808708,191.28269,0.0,0.0
8,9,24999.808689,191.292221,0.846267,0.0
9,15,24999.808727,191.273162,1.262188,0.0
9,16,99999.856531,143.469164,0.0,0.0
10,11,24999.808689,191.292221,0.0,0.0
10,12,99999.808689,191.292221,0.023127,0.0
10,16,99999.808689,191.301749,0.0,0.0
10,17,99999.808689,191.301749,0.0,0.0
12,22,99999.808727,191.273162,1.167417,0.0
13,14,1549.80867,191.330344,0.223398,0.0
13,17,99999.80867,191.311281,0.353456,0.0
13,19,24999.80867,191.311281,1.608729,0.0
15,20,24999.808708,191.28269,1.939178,0.0
17,20,99999.808708,191.292219,0.829458,0.0
17,23,24999.808708,191.28269,0.0,0.0
18,21,24999.808708,191.28269,0.0,0.0
20,22,24999.808727,191.273162,1.225233,0.0
