node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808038,191.952012,0.264645,0.0
1,7,99999.808038,191.952012,0.0,0.0
1,16,99999.808038,191.961608,0.0,0.0
2,4,99999.808038,191.961608,1.622438,0.0
2,7,99999.808038,191.961608,0.0,0.0
2,12,99999.808038,191.961608,0.734568,0.0
2,13,99999.808019,191.971205,0.633359,0.0
2,18,24999.808038,191.961608,0.546336,0.0
2,23,24999.808038,191.961608,0.475287,0.0
3,10,99999.808019,191.971205,0.791311,0.0
3,11,24999.808038,191.961608,0.745177,0.0
3,14,1549.808038,191.961608,1.164794,0.0
3,21,99999.808038,191.961608,0.418305,0.0
4,16,99999.808038,191.961608,0.593662,0.0
5,8,24999.808019,191.971205,1.580596,0.0
5,16,24999.808038,191.961608,0.687242,0.0
6,7,1549.808038,191.961608,0.128865,0.0
6,19,1549.808038,191.961608,1.076937,0.0
7,17,99999.808019,191.971205,0.735044,0.0
7,19,24999.856029,143.971206,0.0,0.0
7,21,99999.808038,191.961608,0.0,0.0
8,9,24999.808019,191.971205,0.784039,0.0
9,15,24999.808038,191.961608,1.237512,0.0
9,16,99999.808038,191.961608,0.0,0.0
10,11,24999.808019,191.971205,0.624895,0.0
10,12,99999.808019,191.971205,1.087427,0.0
10,16,99999.808019,191.971205,0.098825,0.0
10,17,99999.808019,191.971205,1.497865,0.0
12,22,99999.808038,191.961608,0.0,0.0
13,14,1549.808019,191.980802,0.149727,0.0
13,17,99999.808019,191.971205,0.545144,0.0
13,19,24999.856014,143.985601,0.202894,0.0
15,20,24999.808019,191.971205,0.898957,0.0
17,20,99999.808038,191.961608,0.475049,0.0
17,23,24999.808038,191.952012,0.356913,0.0
18,21,24999.808038,191.961608,0.359774,0.0
20,22,24999.808038,191.961608,0.0,0.0
