node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808058,191.932824,2.571702,0.0
1,7,99999.808038,191.942419,0.958323,0.0
1,16,99999.808058,191.932824,1.710057,0.0
2,4,99999.808058,191.942417,2.022982,0.0
2,7,99999.808038,191.952012,1.844406,0.0
2,12,99999.808038,191.952012,1.883745,0.0
2,13,99999.808038,191.942419,2.238035,0.0
2,18,24999.808038,191.952012,1.549482,0.0
2,23,24999.808038,191.952012,2.011538,0.0
3,10,99999.808058,191.932824,2.162576,0.0
3,11,24999.808038,191.952012,1.493335,0.0
3,14,1549.808058,191.942417,1.967192,0.0
3,21,99999.808038,191.952012,1.682162,0.0
4,16,99999.808038,191.952012,1.660228,0.0
5,8,24999.808038,191.952012,1.7488,0.0
5,16,24999.808038,191.961608,1.48046,0.0
6,7,1549.808038,191.952012,1.032948,0.0
6,19,1549.808058,191.942417,2.132773,0.0
7,17,99999.808038,191.952012,0.0,0.0
7,19,24999.856029,143.964009,1.630187,0.0
7,21,99999.808038,191.952012,1.183629,0.0
8,9,24999.808058,191.942417,1.550317,0.0
9,15,24999.808038,191.952012,0.573993,0.0
9,16,99999.808058,191.942417,1.433372,0.0
10,11,24999.808038,191.942419,1.884103,0.0
10,12,99999.808038,191.942419,2.701283,0.0
10,16,99999.808038,191.942419,1.971483,0.0
10,17,99999.808058,191.932824,0.0,0.0
12,22,99999.856029,143.971206,0.929475,0.0
13,14,1549.808058,191.942417,2.135634,0.0
13,17,99999.808058,167.94242,6.633997,0.0
13,19,24999.808038,191.942419,1.475096,0.0
15,20,24999.808038,191.952012,0.887156,0.0
17,20,99999.808058,191.942417,0.0,0.0
17,23,24999.808038,191.952012,0.0,0.0
18,21,24999.808038,191.961608,0.710607,0.0
20,22,24999.808038,191.961608,1.030207,0.0
