node1,node2,free_bw,used_bw,delay,pkloss
1,3,95794.011401,4205964.59646,0.0,0.0
1,7,95716.571657,4282832.283228,1.058817,0.0
1,16,97244.820482,2755179.517952,0.0,0.010526
2,4,96319.735974,3680080.013201,0.0,0.008269
2,7,99555.147515,444852.485249,0.0,0.0
2,12,99699.393939,300591.030303,0.0,0.0
2,13,99966.421927,33574.715279,0.0,0.0
2,18,21469.942994,3530057.005701,0.0,0.0
2,23,24569.452945,430547.054705,0.0,0.0
3,10,96214.45089,3785359.813437,0.0,0.0
3,11,24871.046209,128940.895379,0.0,0.0
3,14,1208.827766,341172.234447,0.0,0.0
3,21,93601.064213,6398019.748764,0.0,0.0
4,16,96481.864186,3517959.906791,0.0,0.008659
5,8,24999.807942,192.028809,2.403259,0.0
5,16,21862.150215,3137692.892489,0.0,0.0
6,7,1548.615862,1384.138414,0.0,0.0
6,19,1458.014801,91980.59926,0.0,0.0
7,17,98915.088,1084912.0,0.531316,0.0
7,19,24674.359436,325624.282028,0.018001,0.0
7,21,97037.391739,2962460.130413,0.0,0.0
8,9,22625.106511,2374534.871112,0.0,0.012536
9,15,24763.768377,236219.811581,0.0,0.0
9,16,94278.827883,5721172.117212,0.0,0.0
10,11,24854.354871,145630.564513,0.0,0.0
10,12,99177.163433,822795.42137,0.0,0.0
10,16,96445.745149,3553481.060849,0.0,0.0
10,17,98762.264453,1237015.773555,0.0,0.0
12,22,99675.551555,324432.222422,0.227928,0.0
13,14,1198.062419,351919.980875,3.252625,0.128205
13,17,99885.341602,114646.930533,1.112342,0.0
13,19,24583.716743,416262.440407,1.457095,0.126422
15,20,24749.462946,250524.526853,0.0,0.0
17,20,99960.468047,39529.976598,0.0,0.0
17,23,24570.645065,429333.467747,0.0,0.0
18,21,21628.494849,3371336.575257,0.0,0.0
20,22,24750.655066,249344.934493,1.342535,0.0
