node1,node2,free_bw,used_bw,delay,pkloss
1,3,96260.20008,3739612.873858,0.0,0.0
1,7,96353.213285,3645229.724616,0.640035,0.026144
1,16,98757.246899,1242156.862745,0.0,0.023929
2,4,99698.111244,301873.656535,0.0,0.0
2,7,99786.354542,213624.089364,0.0,0.0
2,12,99887.726318,112273.682105,0.0,0.0
2,13,99838.839652,160572.170851,0.0,0.0
2,18,23616.673002,1383326.998099,0.0,0.0
2,23,24911.573472,88426.527958,0.0,0.0
3,10,94330.147044,5669256.777033,0.0,0.0
3,11,24842.416725,157583.274982,0.0,0.0
3,14,1356.645994,193354.006202,0.0,0.0
3,21,97666.130452,2333156.640469,0.0,0.013831
4,16,98516.366547,1483485.060357,0.0,0.0
5,8,24799.491848,200498.125033,0.0,0.0
5,16,24778.029409,221959.490428,0.0,0.0
6,7,1471.112334,78883.721128,0.0,0.0
6,19,1542.653061,7346.571318,0.0,0.0
7,17,99915.150545,84849.454836,0.0,0.0
7,19,24999.855942,144.050418,0.0,0.0
7,21,96521.352541,3477877.295562,0.0,0.022538
8,9,23111.113334,1887788.671135,0.0,0.015696
9,15,24996.230869,3769.130739,0.0,0.0
9,16,94559.727891,5440000.013609,0.0,0.0
10,11,24834.070221,165929.778934,0.0,0.0
10,12,99679.031613,320356.155266,0.0,0.17301
10,16,94271.721516,5727682.304691,0.0,0.005388
10,17,99741.040416,258959.583834,0.0,0.0
12,22,99989.076723,10922.73071,0.0,0.0
13,14,1336.354542,213634.772705,0.0,0.0
13,17,99927.074122,72925.877763,0.585794,0.0
13,19,24991.460584,8538.988667,0.0,0.0
15,20,24997.423227,2576.773032,0.0,0.0
17,20,99943.76713,56232.869861,0.0,0.0
17,23,24912.76583,87234.170251,0.0,0.0
18,21,23762.140642,1237263.178954,0.0,0.024925
20,22,24943.76713,56232.869861,0.0,0.0
