node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808134,191.865694,2.209783,0.0
1,7,99999.807962,191.952051,1.293182,0.0
1,16,99999.855971,143.964038,1.896739,0.0
2,4,99999.807962,192.028805,1.649261,0.0
2,7,99999.807962,192.038408,2.667785,0.0
2,12,99999.807962,192.038408,1.250029,0.0
2,13,99999.807962,191.952051,1.208425,0.0
2,18,24999.807962,192.028805,1.950622,0.0
2,23,24999.807962,192.038408,2.004266,0.0
3,10,99999.808134,191.865694,1.4956,0.0
3,11,24999.855986,143.949647,0.977874,0.0
3,14,1549.808134,191.856108,1.194835,0.0
3,21,99999.807981,191.932862,1.341939,0.0
4,16,99999.807962,192.028805,1.959801,0.0
5,8,24999.807981,191.942448,1.722455,0.0
5,16,24999.807981,192.019202,1.380324,0.0
6,7,1549.807962,191.952051,1.432657,0.0
6,19,1549.808134,191.856108,1.030445,0.0
7,17,99999.807962,192.028805,0.993371,0.0
7,19,24999.807962,191.952051,1.743197,0.0
7,21,99999.807962,192.028805,2.682328,0.0
8,9,24999.807962,191.952051,2.500296,0.0
9,15,24999.807962,192.028805,1.456618,0.0
9,16,99999.807962,192.038408,2.736807,0.0
10,11,24999.855986,143.956836,0.774384,0.0
10,12,99999.807962,191.952051,1.5378,0.0
10,16,99999.807981,191.942448,1.268864,0.0
10,17,99999.807981,191.942448,1.248479,0.0
12,22,99999.807962,192.038408,1.241922,0.0
13,14,1549.808134,191.856108,1.684189,0.0
13,17,99999.807962,191.952051,1.403451,0.0
13,19,24999.808134,191.865694,1.363039,0.0
15,20,24999.807962,192.028805,1.282454,0.0
17,20,99999.807962,192.028805,1.667142,0.0
17,23,24999.807962,192.028805,1.152039,0.0
18,21,24999.807962,192.028805,1.719475,0.0
20,22,24999.807962,192.038408,1.642227,0.0
