node1,node2,free_bw,used_bw,delay,pkloss
1,3,94413.462654,5586537.346265,0.90456,0.0
1,7,98574.318568,1425610.162039,1.265645,0.0
1,16,98248.093572,1751485.660791,1.060963,1.176471
2,4,99949.749025,50245.951312,0.890017,0.0
2,7,99772.181564,227807.048807,1.039028,0.0
2,12,99975.972805,24027.194561,0.767231,0.0
2,13,98674.569086,1324835.032993,0.966549,0.0
2,18,24779.332134,220656.836342,1.321435,0.0
2,23,24836.536693,163455.136624,1.125813,0.0
3,10,97742.385761,2257590.240976,0.879049,0.0
3,11,21500.445955,3499379.101882,0.838876,0.035939
3,14,1496.173383,53823.926546,1.034856,0.0
3,21,99561.283615,438142.435694,1.221418,0.0
4,16,98767.649705,1231877.577213,0.844359,0.024143
5,8,19766.259374,5232883.11041,0.771046,0.034498
5,16,19745.330934,5254406.41153,0.954986,0.0
6,7,1481.870813,68125.781303,1.074314,0.0
6,19,1546.232377,3767.623238,0.963688,0.0
7,17,98806.854629,1192549.490102,0.853777,0.025967
7,19,24929.487051,70509.423763,1.525402,0.0
7,21,99557.664467,442313.42275,1.037836,0.0
8,9,21446.811319,3553011.057223,0.926614,0.038059
9,15,24791.24975,208750.24995,1.13523,0.0
9,16,99793.653904,206346.096171,1.095414,0.0
10,11,21492.453509,3507125.910084,0.727654,0.035952
10,12,99569.630074,430369.926015,0.651836,0.082034
10,16,94366.913926,5633053.386054,0.716805,0.08673
10,17,99787.743677,211671.052973,0.609398,1.785714
12,22,99796.016797,203983.203359,0.855923,0.0
13,14,1475.918816,74081.183763,1.147151,0.0
13,17,98784.089591,1215849.625595,1.040816,0.0
13,19,24933.056,66937.306939,1.054406,0.0
15,20,24792.441512,207558.488302,0.793338,0.0
17,20,99933.069386,66930.613877,0.699639,0.0
17,23,24835.344931,164655.068986,0.943661,0.0
18,21,24950.945811,49051.737188,1.259208,0.0
20,22,24729.278144,270721.855629,0.824451,0.0
