node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808,192.0,1.199484,0.0
1,7,99999.807981,192.000002,1.351714,0.0
1,16,99999.807981,192.009601,2.025604,0.0
2,4,99999.807981,192.009601,1.328468,0.0
2,7,99999.807981,192.009601,1.047015,0.0
2,12,99999.807981,192.019202,0.784636,0.0
2,13,99999.807981,192.000002,1.119494,0.0
2,18,24999.807981,192.019202,1.087308,0.0
2,23,24999.807962,192.019204,1.182914,0.0
3,10,99999.808,191.990401,1.09756,0.0
3,11,24999.807981,192.009601,1.059413,0.0
3,14,1549.808,192.0,2.326965,0.0
3,21,99999.855986,144.000001,1.54686,0.0
4,16,99999.807981,192.009601,1.121163,0.0
5,8,24999.807981,192.009601,2.060056,0.0
5,16,24999.807981,192.019202,1.245499,0.0
6,7,1549.855986,144.007201,1.945376,0.0
6,19,1549.855986,144.007201,1.528621,0.0
7,17,99999.807981,192.019202,4.67658,0.0
7,19,24999.807981,192.009601,2.423286,0.0
7,21,99999.807981,192.019202,1.201987,0.0
8,9,24999.808,192.0,1.051545,0.0
9,15,24999.807981,192.009601,1.258612,0.0
9,16,99999.807981,192.009601,1.126409,0.0
10,11,24999.807981,192.000002,2.19655,0.0
10,12,99999.807981,192.009601,1.025438,0.0
10,16,99999.807981,192.000002,1.809001,0.0
10,17,99999.807981,192.009601,1.151681,0.0
12,22,99999.807981,192.019202,1.848936,0.0
13,14,1549.808,192.0,2.812862,0.0
13,17,99999.807981,192.009601,2.614141,0.0
13,19,24999.808,191.990401,2.557874,0.0
15,20,24999.807962,192.038408,1.773715,0.0
17,20,99999.807981,192.019202,4.794836,0.0
17,23,24999.807962,192.028805,2.619028,0.0
18,21,24999.807981,192.019202,1.989841,0.0
20,22,24999.807962,192.028805,2.074361,0.0
