node1,node2,free_bw,used_bw,delay,pkloss
1,3,92809.92905,7189834.595695,3.594756,0.0054
1,7,99732.906837,267053.126786,1.844406,0.079554
1,16,98451.137318,1548267.039776,1.478434,0.02079
2,4,96479.208396,3520371.811695,3.462553,0.00856
2,7,99812.786885,187203.758776,0.799417,0.080192
2,12,99827.037185,172954.171055,2.031446,0.0
2,13,98622.544728,1377386.440899,3.543496,0.033568
2,18,21439.892054,3560107.946027,2.045274,0.0
2,23,24967.64018,32359.82009,1.981139,0.0
3,10,99813.967619,186023.085459,2.991796,0.0
3,11,22835.242854,2164269.627329,0.447035,0.01857
3,14,217.951229,1331453.128123,3.040314,0.0
3,21,96564.141515,3435858.484909,0.835419,0.008574
4,16,95297.805317,4702068.952951,13.960958,0.024456
5,8,24999.808077,191.90405,0.852585,0.0
5,16,24978.360656,21638.262836,2.605796,0.0
6,7,1478.316673,71676.162635,0.967383,0.0
6,19,1549.808115,191.884869,0.890017,0.0
7,17,99971.211515,28787.045901,1.005411,0.0
7,19,24927.12515,72871.208138,2.485514,0.0
7,21,99993.85046,6148.925599,0.968337,0.056306
8,9,22910.084958,2089214.966772,3.379464,0.014255
9,15,24828.228709,171762.707211,3.644824,0.0
9,16,94531.808915,5467595.442734,0.775099,0.005508
10,11,22828.095143,2171417.695909,1.345634,0.018574
10,12,99635.201919,364743.399333,1.758814,0.0
10,16,97574.351389,2425174.130504,2.362728,0.0
10,17,99719.80008,280157.919444,1.71876,0.0
12,22,99990.27589,9724.110356,1.719117,0.0
13,14,198.890666,1351109.334399,0.792265,0.0
13,17,99923.558221,76437.959313,0.8564,0.0
13,19,24928.331001,71668.998601,2.498984,0.0
15,20,24827.037185,172954.171055,2.354145,0.0
17,20,99766.292854,233707.146427,1.740336,0.0
17,23,24966.448776,33551.224388,2.964735,0.0
18,21,21611.454273,3388376.401445,2.616167,0.008725
20,22,24942.614954,57382.178163,2.147913,0.0
