node1,node2,free_bw,used_bw,delay,pkloss
1,3,99818.605861,181385.069707,2.060175,0.0
1,7,97714.744,2284774.214622,7.991672,0.026911
1,16,98680.0,1319868.0,2.713919,0.0
2,4,99742.284457,257702.656043,0.934482,0.0
2,7,99970.002,29996.49955,0.982523,0.0
2,12,99828.125625,171857.187437,0.984073,0.0
2,13,99853.177318,146815.341134,0.940919,0.0
2,18,24623.060612,376920.539023,0.938416,0.0
2,23,24878.19964,121788.180036,0.906467,0.0
3,10,99990.272,9728.0,1.918554,0.0
3,11,24978.349835,21650.165017,2.333403,0.0
3,14,1549.807981,192.009601,2.506018,0.0
3,21,99849.585917,150406.56136,1.892328,0.0
4,16,99742.284457,257702.656043,0.863433,0.0
5,8,24488.44,510964.0,4.747868,0.058207
5,16,23071.958392,1927848.804161,0.942469,0.0
6,7,1549.807981,192.009601,3.026605,0.0
6,19,1449.669967,100325.016502,3.277421,0.0
7,17,99141.568,857921.741148,2.866626,0.403226
7,19,23689.668967,1309669.516551,1.189232,0.0
7,21,99799.491848,200478.076223,0.982881,0.0
8,9,24952.113634,47879.182955,0.946879,0.0
9,15,24999.807942,192.028809,0.832796,0.0
9,16,98738.293488,1261047.294785,0.854611,0.023574
10,11,24980.732146,19265.926785,2.643824,0.0
10,12,99996.232,3768.0,1.959682,0.0
10,16,98022.28,1977321.692339,2.690554,0.015931
10,17,98013.936,1985567.253526,2.018809,0.015964
12,22,99997.423742,2576.128813,1.111031,0.0
13,14,1548.616,1384.0,3.519654,0.0
13,17,98444.092409,1555829.79538,1.993895,0.0
13,19,23589.672,1409802.463846,2.045274,0.022753
15,20,24998.615862,1384.069207,1.201153,0.0
17,20,99998.615862,1384.138414,2.405405,0.0
17,23,24878.211821,121782.089409,4.824996,0.0
18,21,24751.822364,248165.225404,0.893712,0.0
20,22,24999.807981,192.009601,111.064672,0.0
