node1,node2,free_bw,used_bw,delay,pkloss
1,3,99774.587624,225412.376287,1.767159,0.0
1,7,99535.06748,464909.282913,1.853228,0.0
1,16,95852.529735,4147289.066254,2.952933,0.0
2,4,99843.702889,156281.488967,4.092574,0.0
2,7,99856.82527,143174.730108,3.091574,0.0
2,12,99746.013595,253973.712464,0.926733,0.0
2,13,99991.467413,8532.160549,1.312971,0.0
2,18,24989.084366,10915.088238,3.490567,0.0
2,23,24873.493952,126493.403903,2.256751,0.0
3,10,99804.378686,195611.536451,2.050877,0.0
3,11,24998.616415,1383.515773,2.406836,0.0
3,14,1548.616415,1383.515773,0.0,0.0
3,21,99664.956513,335009.999349,3.962278,0.0
4,16,99843.702889,156281.488967,1.028895,0.0
5,8,24999.856058,143.942423,2.839327,0.0
5,16,24999.808077,191.913639,0.827312,0.0
6,7,1547.424515,2575.227458,3.803611,0.0
6,19,1481.877624,68118.970428,2.941966,0.0
7,17,99749.563131,250424.352103,1.815677,0.0
7,19,24929.50115,70495.326812,3.22485,0.0
7,21,99823.462615,176528.562588,0.958562,0.0
8,9,23264.95002,1735049.980008,0.929952,0.0
9,15,24993.849845,6149.847569,0.814915,0.0
9,16,95850.090955,4149909.045478,0.77045,0.0
10,11,24992.658936,7341.063575,3.399253,0.0
10,12,99917.584725,82411.156301,1.159906,0.0
10,16,99754.354258,245633.465554,5.316973,0.02139
10,17,99786.504049,213485.280685,3.187776,0.0
12,22,99952.142357,47855.250782,2.16651,0.0
13,14,1549.808077,191.913639,0.0,0.0
13,17,99978.360656,21639.344262,4.089713,0.0
13,19,24998.616415,1383.446635,2.438426,0.0
15,20,24996.23313,3766.869939,2.057433,0.0
17,20,99999.808058,191.932824,3.637075,0.0
17,23,24872.302309,127691.308361,3.807664,0.0
18,21,24881.791283,118202.809031,0.907898,0.0
20,22,24999.808077,191.923231,1.7308,0.0
