node1,node2,free_bw,used_bw,delay,pkloss
1,3,99294.285143,705714.857028,0.0,0.0
1,7,95633.193361,4366429.016764,0.0,0.006819
1,16,94987.949205,5011454.854513,0.0,0.011982
2,4,95920.0,4079796.040789,0.0,0.0
2,7,95686.822635,4312797.061426,0.0,0.007095
2,12,99767.391261,232597.111015,0.0,0.0
2,13,99972.394761,27605.239476,0.0,0.0
2,18,24990.272973,9726.541043,0.0,0.0
2,23,24999.808038,191.961608,0.0,0.0
3,10,99614.830517,385150.228429,0.0,0.0
3,11,24977.162284,22837.716228,0.0,0.0
3,14,1540.272973,9726.541043,0.100613,0.0
3,21,99697.118288,302881.711829,0.0,0.0
4,16,95920.0,4079796.040792,0.0,0.0
5,8,24999.808019,191.980802,0.0,0.0
5,16,22324.035596,2675964.403561,0.0,0.0
6,7,1430.619938,119380.061994,0.0,0.0
6,19,1545.040496,4959.256124,0.0,0.0
7,17,99822.217778,177782.221778,0.0,0.0
7,19,24984.313569,15685.647192,0.0,0.0
7,21,99896.114389,103885.611439,0.0,0.0
8,9,22731.885623,2267518.496302,0.0,0.026261
9,15,24996.232377,3767.623238,0.0,0.0
9,16,93531.470853,6467609.904482,0.0,0.004604
10,11,24964.051595,35946.608099,0.0,0.0
10,12,99993.848615,6151.384862,0.0,0.0
10,16,99688.727127,311257.312181,0.0,0.0
10,17,99590.992901,409007.09929,0.0,0.0
12,22,99954.516548,45483.451655,0.185728,0.0
13,14,1540.272973,9727.027297,0.065684,0.0
13,17,99999.808038,191.961608,0.171304,0.0
13,19,24995.040496,4959.50405,0.0,0.0
15,20,24992.656,7343.265747,0.0,0.0
17,20,99968.822236,31177.764447,0.0,0.0
17,23,24999.808038,191.961608,0.0,0.0
18,21,24835.328467,164075.592441,0.0,0.18018
20,22,24999.808019,191.971205,0.0,0.0
