node1,node2,free_bw,used_bw,delay,pkloss
1,3,98626.486649,1373444.675668,0.0,0.005838
1,7,95848.848885,4149389.082966,0.0,0.013996
1,16,94278.827883,5720838.159446,0.0,0.022258
2,4,99591.980792,408019.207683,0.073552,0.162075
2,7,99130.492197,869507.803121,0.0,0.067613
2,12,99669.458729,330508.206589,1.721025,0.09434
2,13,99296.528,703051.657829,0.0,0.0
2,18,24947.338936,52661.064426,0.0,0.0
2,23,24997.422969,2576.901922,0.0,0.0
3,10,95892.176,4107433.352135,0.237584,0.025208
3,11,24489.427771,509899.575792,0.102639,0.02238
3,14,1375.758576,174232.712071,0.0,0.0
3,21,96589.154915,3410419.541654,0.0,0.03231
4,16,99428.668601,570763.738926,0.0,0.328947
5,8,20892.506253,4105870.873437,0.0,0.040112
5,16,18358.23912,6641692.683893,0.0,0.013415
6,7,1549.807923,192.057619,0.0,0.0
6,19,1459.19784,90797.61987,0.0,0.0
7,17,99515.613807,484361.964095,0.0,0.0
7,19,24745.886589,253555.30511,0.0,0.210084
7,21,96779.571914,3219557.780304,0.377655,0.056481
8,9,18980.786236,6018906.882065,0.0,0.01715
9,15,23052.687806,1946813.359734,0.0,0.0456
9,16,99483.465386,516508.779365,0.0,0.0
10,11,24473.978193,525346.903271,0.0,0.029835
10,12,99862.686806,137299.461266,0.694156,0.0
10,16,93662.50225,6336939.332025,0.0,0.043879
10,17,97187.665833,2811771.643998,0.0,0.043178
12,22,99996.230492,3769.319271,0.0,0.0
13,14,1365.029503,184952.00185,0.0,0.0
13,17,99424.072,575475.755878,0.0,0.190114
13,19,24830.527053,169464.473647,0.0,0.0
15,20,23032.220888,1967680.693164,0.0,0.0
17,20,97929.46073,2069735.974719,0.0,0.038775
17,23,24997.422711,2577.159728,0.0,0.0
18,21,24811.396559,188584.57726,0.0,0.0
20,22,24888.907563,111092.436975,0.0,0.0
