node1,node2,free_bw,used_bw,delay,pkloss
1,3,99664.990004,334993.253873,0.0,0.0
1,7,98460.359856,1539198.196346,0.0,0.038513
1,16,97612.709458,2387051.908291,0.0,0.0
2,4,99885.446911,114547.363445,0.0,0.0
2,7,99918.768246,81231.753649,0.0,0.0
2,12,99966.438712,33561.287742,0.0,0.0
2,13,99987.891633,12107.762313,0.0,0.0
2,18,24993.84923,6150.4624,0.0,0.0
2,23,24998.616277,1383.723255,0.0,0.0
3,10,99856.82527,143167.574949,0.0,0.0
3,11,24801.995401,197994.702349,0.0,0.0
3,14,1506.917541,43082.458771,0.0,0.0
3,21,99869.906019,130080.977007,0.0,0.0
4,16,99885.39892,114601.079784,1.731634,0.0
5,8,24863.947211,136039.189603,0.0,0.178571
5,16,24863.947211,136045.988843,0.0,0.0
6,7,1548.616277,1383.584938,0.0,0.0
6,19,1456.859942,93140.057983,0.0,0.0
7,17,98613.789242,1385614.877026,0.0,0.0
7,19,24880.619938,119368.127568,0.0,0.0
7,21,99974.781044,25217.695639,0.0,0.0
8,9,23640.279888,1359260.175954,0.0,0.044743
9,15,23640.007998,1359396.120776,1.767159,0.0
9,16,97768.830234,2230462.419763,0.0,0.013344
10,11,24803.167367,196812.95808,0.0,0.0
10,12,99847.262547,152722.184871,0.0,0.0
10,16,99785.290942,214687.595867,0.0,0.199203
10,17,99970.013997,29983.005398,0.0,0.0
12,22,99968.822236,31176.206026,0.0,0.0
13,14,1506.913235,43086.765294,0.0,0.0
13,17,99974.783565,25215.174752,0.0,0.0
13,19,24975.975207,24023.591803,0.995874,0.0
15,20,23641.19976,1358732.320316,0.91207,0.0
17,20,98634.185744,1365286.651957,1.331806,0.0
17,23,24998.616277,1383.65409,0.0,0.0
18,21,24911.617676,88377.905744,0.0,0.0
20,22,24993.849845,6150.154954,0.0,0.0
