node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808115,191.875282,1.752377,0.0
1,7,99999.807962,191.952051,1.460671,0.0
1,16,99999.807981,191.942448,2.895951,0.0
2,4,99999.807962,192.028805,1.184464,0.0
2,7,99999.807962,192.038408,1.59359,0.0
2,12,99999.807962,192.038408,0.905514,0.0
2,13,99999.807981,191.942448,1.330495,0.0
2,18,24999.807962,192.028805,1.092196,0.0
2,23,24999.807962,192.038408,0.559092,0.0
3,10,99999.808134,191.865694,1.795411,0.0
3,11,24999.807962,191.952051,1.759291,0.0
3,14,1549.808134,191.865694,2.338409,0.0
3,21,99999.807981,191.942448,1.781464,0.0
4,16,99999.807981,192.019202,1.414776,0.0
5,8,24999.807962,191.952051,1.495361,0.0
5,16,24999.807981,192.019202,1.003385,0.0
6,7,1549.807962,191.952051,1.997471,0.0
6,19,1549.808134,191.865694,1.471162,0.0
7,17,99999.807962,192.028805,2.683163,0.0
7,19,24999.855971,143.964038,1.349568,0.0
7,21,99999.807962,192.028805,0.962853,0.0
8,9,24999.807962,191.952051,0.908256,0.0
9,15,24999.807962,192.038408,1.084685,0.0
9,16,99999.807962,192.028805,1.335859,0.0
10,11,24999.807962,191.952051,1.700044,0.0
10,12,99999.807962,191.952051,1.913786,0.0
10,16,99999.807981,191.942448,1.963139,0.0
10,17,99999.807962,191.952051,3.010392,0.0
12,22,99999.807962,192.038408,1.528263,0.0
13,14,1549.808134,191.865694,1.258373,0.0
13,17,99999.807962,191.952051,1.48046,0.0
13,19,24999.808134,191.865694,7.795811,0.0
15,20,24999.807962,192.038408,1.210332,0.0
17,20,99999.807962,192.038408,1.763701,0.0
17,23,24999.807962,192.038408,0.894785,0.0
18,21,24999.807962,192.028805,1.197338,0.0
20,22,24999.807962,192.038408,1.919389,0.0
