node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.807962,192.028805,1.144052,0.0
1,7,99999.75195,248.04961,1.519084,0.0
1,16,99999.807981,192.019202,1.552463,0.0
2,4,99999.855986,144.014401,1.621962,0.0
2,7,99999.807981,192.019202,2.150655,0.0
2,12,99999.807962,192.028805,3.543258,0.0
2,13,99999.807962,192.028805,2.815247,0.0
2,18,24999.855986,144.014401,1.526475,0.0
2,23,24999.855986,144.014401,1.996636,0.0
3,10,99999.807962,192.028805,1.761436,0.0
3,11,24999.75195,248.037206,1.492858,0.0
3,14,1549.807962,192.028805,1.707911,0.0
3,21,99999.807962,192.028805,1.409888,0.0
4,16,99999.807981,192.019202,2.093434,0.0
5,8,24999.807981,192.019202,1.578689,0.0
5,16,24999.807981,192.019202,2.308726,0.0
6,7,1549.807981,192.019202,1.409888,0.0
6,19,1549.807981,192.019202,1.294136,0.0
7,17,99999.807981,192.019202,1.496792,0.0
7,19,24999.807962,192.028805,1.322269,0.0
7,21,99999.807981,192.019202,2.809048,0.0
8,9,24999.807981,192.019202,2.295017,0.0
9,15,24999.807981,192.019202,1.216888,0.0
9,16,99999.807981,192.019202,1.377225,0.0
10,11,24999.807962,192.028805,1.083136,0.0
10,12,99999.807962,192.028805,1.004338,0.0
10,16,99999.807962,192.028805,1.168489,0.0
10,17,99999.807981,192.019202,1.33431,0.0
12,22,99999.807981,192.019202,1.197338,0.0
13,14,1549.807962,192.038408,1.484752,0.0
13,17,99999.751975,248.024802,1.332164,0.0
13,19,24999.807962,192.028805,1.296163,0.0
15,20,24999.807981,192.019202,0.810742,0.0
17,20,99999.807981,192.019202,0.973463,0.0
17,23,24999.751975,248.024802,1.601577,0.0
18,21,24999.807981,192.019202,1.738667,0.0
20,22,24999.751975,248.024802,0.980735,0.0
