node1,node2,free_bw,used_bw,delay,pkloss
1,3,95048.735126,4950668.933107,1.443982,0.007759
1,7,97861.573843,2137723.376633,15.172124,0.013795
1,16,98320.615877,1678788.242351,2.757072,0.0
2,4,99980.737926,19262.073793,0.861645,0.0
2,7,99701.837816,297551.39783,1.111627,0.143885
2,12,99706.634673,292769.446111,1.000762,0.100503
2,13,98800.775922,1199164.128378,0.900865,0.024882
2,18,24986.69733,13302.004733,1.083612,0.0
2,23,24947.365263,52634.736526,1.037478,0.0
3,10,94541.64,5458087.109289,4.10831,0.0
3,11,24999.808019,191.971205,1.505613,0.0
3,14,348.392161,1201607.839216,2.005816,0.025094
3,21,97551.929614,2448070.385923,3.06654,0.014669
4,16,98798.392161,1201607.839216,0.997543,0.0
5,8,24999.808,191.990401,3.460884,0.0
5,16,24978.354165,21644.753341,0.934362,0.0
6,7,1458.033197,91962.205899,4.792929,0.0
6,19,1529.54809,20451.909618,2.480268,0.0
7,17,99881.811819,118188.181182,9.795904,0.0
7,19,24931.870813,68129.187081,2.510428,0.0
7,21,97760.487902,2239028.121583,0.965834,0.144092
8,9,22911.424,2088471.581642,0.733137,0.0
9,15,24815.084983,184915.016997,0.628948,0.0
9,16,94544.569543,5455157.739975,0.824928,0.0
10,11,24992.656734,7343.265673,3.442287,0.0
10,12,99649.430114,349991.472358,2.810001,0.0
10,16,94229.29814,5770682.929814,3.466487,0.005357
10,17,99804.339566,195660.433957,2.047539,0.0
12,22,99806.723328,193267.010432,0.790596,0.0
13,14,326.938306,1222465.753425,1.901388,0.0
13,17,99990.272973,9727.027297,1.444101,0.0
13,19,24910.416958,89578.563439,1.786232,0.0
15,20,24816.258374,183732.440593,2.181649,0.0
17,20,99940.213979,59786.021398,1.797318,0.0
17,23,24948.557144,51440.284086,3.116965,0.0
18,21,24836.536693,163463.307339,0.867248,0.0
20,22,24759.048095,240939.859623,2.806664,0.0
