node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808,191.990401,1.821876,0.0
1,7,99999.856014,143.985601,1.034141,0.0
1,16,99999.808,191.990401,1.897693,0.0
2,4,99999.808,191.990401,1.782298,0.0
2,7,99999.808,191.990401,2.459168,0.0
2,12,99999.808019,191.980802,1.687407,0.0
2,13,99999.808019,191.980802,1.452565,0.0
2,18,24999.808019,191.980802,2.08497,0.0
2,23,24999.808019,191.980802,1.87099,0.0
3,10,99999.808,191.990401,1.9207,0.0
3,11,24999.808,192.0,1.753926,0.0
3,14,1549.808,192.0,2.031446,0.0
3,21,99999.808019,191.980802,1.879215,0.0
4,16,99999.808,191.990401,1.331449,0.0
5,8,24999.808,192.0,1.268506,0.0
5,16,24999.808019,191.980802,1.229405,0.0
6,7,1549.856,143.992801,1.610518,0.0
6,19,1549.808,191.990401,2.397418,0.0
7,17,99999.808,192.0,1.626372,0.0
7,19,24999.808019,191.980802,1.450539,0.0
7,21,99999.808019,191.980802,1.769066,0.0
8,9,24999.808,192.0,1.769781,0.0
9,15,24999.808,192.0,1.507521,0.0
9,16,99999.808019,191.980802,1.435518,0.0
10,11,24999.808,191.990401,1.578808,0.0
10,12,99999.808019,191.980802,1.495123,0.0
10,16,99999.808019,191.980802,1.336098,0.0
10,17,99999.808,191.990401,2.024412,0.0
12,22,99999.808019,191.980802,1.572251,0.0
13,14,1549.808,191.990401,1.803041,0.0
13,17,99999.808019,191.980802,1.35076,0.0
13,19,24999.808,191.990401,1.848698,0.0
15,20,24999.808,192.0,1.995921,0.0
17,20,99999.808,192.0,2.099037,0.0
17,23,24999.808,191.990401,2.338409,0.0
18,21,24999.808,191.990401,1.514196,0.0
20,22,24999.808019,191.980802,1.177907,0.0
