node1,node2,free_bw,used_bw,delay,pkloss
1,3,97573.602721,2426397.279456,0.807643,0.0
1,7,95239.19984,4760682.051819,0.0,0.0
1,16,98569.694061,1429924.446554,0.044107,0.02096
2,4,96360.167966,3639236.152769,0.0,0.008139
2,7,98530.218978,1469707.547542,0.0,0.085543
2,12,99544.555089,455422.145602,0.0,0.0
2,13,99834.053621,165888.314738,0.0,0.0
2,18,24760.263947,239724.069582,0.0,0.0
2,23,21544.545545,3454513.191488,0.0,0.0
3,10,99880.572172,119421.855763,0.0,0.0
3,11,22941.635673,2058077.053056,0.0,0.014741
3,14,1169.445834,380535.134735,0.0,0.0
3,21,99912.783278,87199.283559,0.0,0.0
4,16,95177.940412,4820271.945611,0.0,0.022376
5,8,24798.29949,201650.095109,0.0,0.0
5,16,24776.996601,223003.39932,0.0,0.0
6,7,1462.783278,87203.64178,0.0,0.0
6,19,1534.310431,15689.568957,0.0,0.0
7,17,96546.929307,3452129.668169,0.0,0.008802
7,19,24919.935994,80051.999201,0.0,0.0
7,21,99937.884423,62112.472037,0.0,0.0
8,9,23113.24935,1886626.300228,0.0,0.0
9,15,24940.219956,59780.043991,0.0,0.0
9,16,94504.595081,5494213.157369,0.0,0.010889
10,11,22935.676865,2064243.192174,0.359058,0.014747
10,12,99727.950385,271981.61608,0.0,0.0
10,16,97945.005499,2054809.443933,0.138879,0.01399
10,17,99871.046209,128928.005157,0.0,0.0
12,22,99928.29517,71701.244992,0.0,0.0
13,14,1147.943177,402036.713855,0.0,0.0
13,17,99830.47619,169464.493985,0.0,0.0
13,19,24905.602241,94383.598024,0.0,0.0
15,20,24941.405859,58591.211465,2.216816,0.0
17,20,99828.211537,171788.463461,0.0,0.0
17,23,21545.737426,3453321.429828,0.269055,0.0
18,21,24930.685863,69310.672505,0.0,0.0
20,22,24883.015397,116984.603079,0.0,0.0
