node1,node2,free_bw,used_bw,delay,pkloss
1,3,99345.959184,654008.264026,1.297951,0.0
1,7,97165.724522,2833964.336503,1.120687,0.01053
1,16,96162.914303,3837085.697226,1.027822,0.0
2,4,99944.100318,55896.900173,2.081037,0.0
2,7,97641.433121,2357973.726114,1.981974,0.012731
2,12,97770.518563,2229370.495694,3.241539,0.0
2,13,99961.831939,38160.463388,2.771735,0.0
2,18,24814.726784,185263.996478,20.081401,0.0
2,23,24998.67025,1329.684004,1.819372,0.0
3,10,99585.623258,414356.116314,1.092911,0.0
3,11,24915.555998,84431.3959,0.928402,0.0
3,14,1548.6222,1377.7999,1.146555,0.0
3,21,99845.558431,154433.882829,1.039386,0.0
4,16,99944.052548,55944.668497,4.681826,0.0
5,8,22835.125448,2164443.645414,1.025796,0.0
5,16,22861.873196,2138020.40838,6.136417,0.013937
6,7,1435.912213,114076.434251,0.976443,0.0
6,19,1546.249627,3750.373246,1.139879,0.0
7,17,99576.297771,423681.147489,0.942588,0.0
7,19,24834.928849,164502.5277,2.444506,0.0
7,21,99964.216184,35780.255131,2.508163,0.0
8,9,24767.200319,232764.924806,4.314899,0.0
9,15,24996.249627,3750.000037,4.42636,0.0
9,16,95944.612322,4055185.877176,3.283501,0.0
10,11,24904.866587,95114.477192,1.003027,0.0
10,12,97636.687898,2363189.30464,0.884533,0.0
10,16,97527.301682,2472474.208736,0.915408,0.012098
10,17,99632.05414,367407.474486,1.045227,0.0
12,22,99987.94586,12053.540359,0.989079,0.0
13,14,1549.808841,191.149386,1.022339,0.0
13,17,99820.694596,178765.516657,0.890017,0.0
13,19,24828.912784,171061.673218,2.346635,0.0
15,20,24999.808936,191.063787,2.527356,0.0
17,20,99902.531847,97463.303222,1.556158,0.0
17,23,24999.808917,191.073295,3.283501,0.0
18,21,24999.808898,191.092312,4.638553,0.0
20,22,24926.257962,73742.038217,1.255989,0.0
