node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.807981,192.009601,1.111269,0.0
1,7,99999.807981,192.019202,1.344919,0.0
1,16,99999.807981,192.009601,1.283765,0.0
2,4,99999.807981,192.009601,1.848102,0.0
2,7,99999.807981,192.019202,1.915932,0.0
2,12,99999.807981,192.019202,1.568675,0.0
2,13,99999.807981,192.009601,1.421571,0.0
2,18,24999.807981,192.009601,1.874566,0.0
2,23,24999.807981,192.019202,1.753569,0.0
3,10,99999.807981,192.019202,1.524925,0.0
3,11,24999.807981,192.019202,1.413465,0.0
3,14,1549.807981,192.019202,1.683354,0.0
3,21,99999.807981,192.009601,1.458645,0.0
4,16,99999.807981,192.009601,1.395345,0.0
5,8,24999.808,192.0,1.596451,0.0
5,16,24999.856,144.0,1.865745,0.0
6,7,1549.807981,192.019202,1.033425,0.0
6,19,1549.807981,192.009601,1.285315,0.0
7,17,99999.807981,192.009601,1.674056,0.0
7,19,24999.808,192.0,2.513289,0.0
7,21,99999.808,192.0,3.151536,0.0
8,9,24999.807981,192.009601,2.828002,0.0
9,15,24999.807981,192.019202,2.272725,0.0
9,16,99999.807981,192.009601,2.363324,0.0
10,11,24999.807981,192.019202,1.401663,0.0
10,12,99999.807981,192.009601,1.392365,0.0
10,16,99999.808,192.0,1.48201,0.0
10,17,99999.807981,192.009601,1.560807,0.0
12,22,99999.808,192.0,1.544476,0.0
13,14,1549.807981,192.019202,1.506448,0.0
13,17,99999.807981,192.009601,1.058698,0.0
13,19,24999.807981,192.009601,1.517653,0.0
15,20,24999.807981,192.019202,1.6644,0.0
17,20,99999.807981,192.019202,1.563668,0.0
17,23,24999.807981,192.019202,1.762271,0.0
18,21,24999.807981,192.009601,2.328038,0.0
20,22,24999.807981,192.019202,2.146244,0.0
