node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808019,191.980802,2.751231,0.0
1,7,99999.808019,191.96161,2.20561,0.0
1,16,99999.808038,191.961608,1.958489,0.0
2,4,99999.808038,191.952012,1.617908,0.0
2,7,99999.808038,191.952012,1.384258,0.0
2,12,99999.808038,191.952012,1.179576,0.0
2,13,99999.808019,191.971205,1.773596,0.0
2,18,24999.808038,191.952012,1.929641,0.0
2,23,24999.808038,191.952012,1.738191,0.0
3,10,99999.808019,191.980802,1.933932,0.0
3,11,24999.808019,191.971205,2.347708,0.0
3,14,1549.808019,191.980802,2.135038,0.0
3,21,99999.808019,191.971205,2.601147,0.0
4,16,99999.808038,191.952012,1.22869,0.0
5,8,24999.808,191.971209,2.352238,0.0
5,16,24999.808038,191.952012,0.981092,0.0
6,7,1549.808019,191.96161,2.682209,0.0
6,19,1549.808019,191.980802,1.957417,0.0
7,17,99999.808058,191.932824,2.025366,0.0
7,19,24999.808019,191.96161,1.384854,0.0
7,21,99999.808019,191.96161,0.737548,0.0
8,9,24999.808,191.980804,1.789808,0.0
9,15,24999.808038,191.952012,0.863433,0.0
9,16,99999.808038,191.961608,1.141071,0.0
10,11,24999.808019,191.96161,2.450347,0.0
10,12,99999.808019,191.96161,2.012968,0.0
10,16,99999.808019,191.96161,2.398849,0.0
10,17,99999.808019,191.96161,1.506448,0.0
12,22,99999.808038,191.952012,1.142979,0.0
13,14,1549.808019,191.980802,1.628995,0.0
13,17,99999.808019,191.971205,2.081513,0.0
13,19,24999.808019,191.971205,1.324296,0.0
15,20,24999.808058,191.942417,1.338959,0.0
17,20,99999.808058,191.942417,2.262712,0.0
17,23,24999.808038,191.952012,1.27089,0.0
18,21,24999.808038,191.952012,0.991821,0.0
20,22,24999.808038,191.952012,1.007915,0.0
