node1,node2,free_bw,used_bw,delay,pkloss
1,3,99754.096793,245903.206533,1.145482,0.0
1,7,99830.082645,169340.711348,0.251055,0.0
1,16,98150.440151,1848280.87025,1.273751,0.032284
2,4,99682.907498,316514.783285,0.860929,0.0
2,7,99891.79048,108204.132705,0.0,0.0
2,12,99896.586337,103408.514073,0.927806,0.0
2,13,99847.870942,152121.484071,1.026869,0.0
2,18,24872.798247,127195.419783,1.118064,0.0
2,23,24997.434774,2565.098338,1.0463,0.0
3,10,99674.534409,325465.591077,1.358509,0.0
3,11,24998.621788,1378.142896,1.113176,0.0
3,14,1549.808803,191.196973,1.49858,0.0
3,21,99919.091814,80904.157532,1.341939,0.0
4,16,99682.907498,316514.783285,0.946283,0.0
5,8,24999.808784,191.196975,1.168132,0.0
5,16,24993.87434,6125.659663,1.046896,0.0
6,7,1505.889265,44108.53882,0.153065,0.0
6,19,1548.621788,1378.142896,1.381636,0.0
7,17,99978.442541,21557.458674,0.234842,0.0
7,19,24845.456537,153957.650694,0.030637,0.0
7,21,99895.361944,104044.608185,0.0,0.4
8,9,24984.376058,15623.163909,0.867605,0.0
9,15,24998.669588,1330.412268,0.900745,0.0
9,16,98264.393547,1735520.044133,0.925541,0.0
10,11,24997.434774,2565.098338,1.33729,0.0
10,12,99720.832586,278546.168218,1.509309,0.160772
10,16,99613.990638,385377.477782,1.42777,0.186916
10,17,99961.820536,38177.563208,1.506686,0.0
12,22,99996.248133,3751.866972,1.489282,0.0
13,14,1548.621788,1378.211512,1.210451,0.0
13,17,99997.434518,2565.226076,1.30403,0.0
13,19,24847.870942,152129.057957,1.471996,0.0
15,20,24997.434774,2565.226051,1.302481,0.0
17,20,99996.247759,3752.24059,1.008391,0.0
17,23,24998.621788,1378.142896,1.434565,0.0
18,21,24991.499701,8499.87555,0.955701,0.0
20,22,24999.808822,191.177935,1.316786,0.0
