node1,node2,free_bw,used_bw,delay,pkloss
1,3,99656.639583,342951.548273,0.938177,0.0
1,7,99280.393653,719116.081414,1.296639,0.0
1,16,98630.132583,1369798.627468,0.837207,0.023563
2,4,99726.830052,273156.230288,0.882626,0.0
2,7,99835.764942,164226.809716,1.006961,0.091659
2,12,99810.619789,189361.191143,0.910759,0.085397
2,13,99826.220749,173657.251505,0.805378,0.0
2,18,24869.304942,130688.495283,0.936031,0.0
2,23,24949.526966,49879.410042,0.945568,0.561798
3,10,99998.6585,1340.827315,1.01912,0.0
3,11,24956.709852,43266.261618,1.014352,0.0
3,14,1437.334806,112603.035266,0.708103,0.0
3,21,99801.300161,198201.094678,1.043081,0.0
4,16,99726.802612,273183.668009,0.897765,0.0
5,8,24419.947844,579262.719456,0.881791,0.070423
5,16,24421.526718,578473.282443,0.729322,0.0
6,7,1549.807132,192.838853,0.878811,0.0
6,19,1499.526966,50470.499751,0.766397,0.0
7,17,99239.618359,759859.328815,0.874519,0.326797
7,19,24945.940952,53471.155506,0.984073,0.537634
7,21,99753.120354,246243.880634,0.856757,0.0
8,9,24945.935523,54029.229599,0.571489,0.0
9,15,24999.807132,192.848535,0.435948,0.0
9,16,98812.117316,1187823.033177,0.562429,0.0
10,11,24954.315557,45679.855853,3.976583,0.0
10,12,99997.412356,2587.12474,0.734925,0.185874
10,16,99287.647354,711825.614879,0.992537,0.042337
10,17,99255.304278,744134.543752,1.121759,0.054289
12,22,99997.412356,2587.514446,1.071095,0.0
13,14,1443.282458,106653.325168,1.121759,0.0
13,17,99927.971073,71978.355315,1.007557,0.0
13,19,24996.215728,3781.805193,0.922322,0.0
15,20,24999.807132,192.85822,1.046181,0.0
17,20,99999.807151,192.838849,1.052499,0.0
17,23,24949.521896,49881.944847,1.158834,0.568182
18,21,24990.229008,9770.501707,0.946403,0.0
20,22,24999.807151,192.848534,0.841022,0.0
