node1,node2,free_bw,used_bw,delay,pkloss
1,3,93520.19996,6479204.159168,1.288772,0.0
1,7,95852.062794,4147522.53696,1.294136,0.013973
1,16,99382.475505,617493.628136,1.185656,0.05184
2,4,96815.739278,3184260.721783,1.03569,0.0
2,7,96315.249425,3684154.753574,3.96049,0.008058
2,12,99487.401779,512598.220534,1.164556,0.0
2,13,99126.294741,873109.378124,1.008034,0.0
2,18,24831.769646,168221.944934,1.184344,0.0
2,23,24996.23313,3766.869939,1.262903,0.0
3,10,95322.143571,4677856.428714,0.917435,0.0
3,11,22625.581442,2374181.1875,1.00255,0.016667
3,14,1547.424258,2575.613664,1.03581,0.0
3,21,99550.468953,449508.574837,1.064897,0.0
4,16,96977.850645,3022149.355193,11.417031,0.0
5,8,21902.419516,3096984.60308,1.350999,0.0
5,16,24558.856229,441143.771246,2.300978,0.0
6,7,1368.678396,180743.79346,1.038313,0.0
6,19,1281.634837,268351.747909,1.048088,0.0
7,17,99384.920524,614483.654904,1.213789,0.117786
7,19,24906.85063,92548.892801,1.027465,0.0
7,21,99616.137545,383304.952764,2.633333,0.0
8,9,19927.670466,5071733.653269,3.289938,0.005918
9,15,24999.808038,191.952012,2.455235,7.142857
9,16,91351.193761,8648373.928133,2.583861,0.003716
10,11,22610.564831,2388958.736494,0.936747,0.016669
10,12,99630.324968,369638.07608,1.180172,0.0
10,16,93672.745451,6326658.668267,0.856876,0.069979
10,17,98882.047386,1117468.457893,1.046538,0.068989
12,22,99977.164567,22834.291484,1.01316,0.0
13,14,1536.69733,13302.004733,0.979424,0.0
13,17,99299.05219,700316.952305,1.041293,0.044033
13,19,24637.476252,362505.625062,1.051903,0.0
15,20,24979.550135,20449.86504,1.093149,0.048309
17,20,99890.176947,109823.053084,1.076102,0.0
17,23,24998.616415,1383.584925,1.060843,0.0
18,21,24991.465707,8534.293141,3.150463,0.0
20,22,24900.901729,99098.270519,1.214147,0.0
