node1,node2,free_bw,used_bw,delay,pkloss
1,3,97946.608018,2053391.982405,0.957251,0.009972
1,7,97427.051884,2572819.519598,0.955582,0.012356
1,16,95724.194742,4275209.437169,0.813007,0.013589
2,4,99967.636945,32363.054778,1.025438,1.098901
2,7,99918.776367,81219.573352,1.529574,0.0
2,12,99843.718513,156281.487405,0.985384,0.0
2,13,98801.015695,1198924.379463,1.204133,0.025044
2,18,24766.246126,233742.190817,0.858903,0.0
2,23,24825.845662,174154.338265,0.983477,0.0
3,10,97193.489953,2806369.777592,0.881433,0.0
3,11,24532.684195,467315.805258,0.987411,0.0
3,14,310.49985,1239438.199728,0.966191,0.0
3,21,97584.348695,2415651.304608,1.119375,0.0
4,16,98784.454218,1215010.719495,0.98002,5.263158
5,8,24801.995401,197994.702349,0.990033,0.0
5,16,24780.567773,219432.227109,1.767159,0.0
6,7,1460.43487,89560.653995,1.116633,0.0
6,19,1531.93342,18066.580026,1.174569,0.0
7,17,99893.762495,106237.504998,0.804424,0.0
7,19,24931.93242,68064.177708,1.226068,0.0
7,21,97572.43227,2427446.399827,0.950456,0.013296
8,9,23108.671399,1890732.780166,0.962257,0.014594
9,15,24998.616415,1383.515773,0.856638,0.0
9,16,94557.576727,5442423.273018,0.983119,0.0
10,11,24525.53434,474465.660302,0.881076,0.0
10,12,99649.46516,349921.558119,0.933409,0.06169
10,16,96925.677729,3073284.298597,1.004577,0.017714
10,17,99691.172648,308811.916601,1.121759,0.257732
12,22,99986.7493,13250.69972,0.767589,0.0
13,14,290.241927,1259758.072578,0.920653,0.024027
13,17,99885.458362,114535.912717,0.954866,0.0
13,19,24914.009797,85985.905148,1.039386,0.0
15,20,24999.808058,191.932824,0.924468,0.0
17,20,99942.614954,57385.045982,1.139402,0.0
17,23,24827.019894,172971.460421,1.263738,0.0
18,21,24937.842647,62157.352794,0.811696,0.0
20,22,24941.417575,58579.497322,0.908971,0.0
