node1,node2,free_bw,used_bw,delay,pkloss
1,3,96118.216561,3881383.408807,0.0,0.007559
1,7,93261.437388,6737634.048104,0.0,0.017965
1,16,99375.687836,624312.164045,0.0,0.0
2,4,99719.757093,280228.958934,0.0,0.0
2,7,99642.659765,357340.234919,0.0,0.0
2,12,99548.878049,451121.95122,0.0,0.0
2,13,99686.561816,312813.837399,0.0,0.080386
2,18,24788.583375,211406.102759,0.0,0.0
2,23,24850.289696,149710.303634,0.0,0.0
3,10,91008.797771,8990609.076433,0.0,0.003481
3,11,24908.445152,91550.291373,0.0,0.0
3,14,951.910828,598089.171975,0.0,0.0
3,21,94085.486215,5913621.614882,0.0,0.0
4,16,99881.154688,118845.311567,0.0,0.0
5,8,24748.236934,251725.482146,0.0,0.0
5,16,21610.707815,3389292.185167,0.0,0.008819
6,7,1549.808879,191.120844,0.0,0.0
6,19,1459.631694,90363.808515,0.0,0.0
7,17,99266.452962,733547.038328,0.0,0.0
7,19,24213.05326,786275.201228,0.0,0.0
7,21,94191.686243,5806533.943858,3.706336,0.005799
8,9,22841.48915,2158296.03014,1.055956,0.0
9,15,24925.049278,74946.991376,2.01869,0.0
9,16,94227.2825,5772717.499502,1.749277,0.0
10,11,24891.833566,108155.66943,0.0,0.0
10,12,99605.83773,394123.037949,0.0,0.2331
10,16,90330.230892,9669433.085748,0.0,0.060205
10,17,99414.785465,585156.286905,0.0,0.034795
12,22,99891.822797,108171.818495,0.0,0.0
13,14,941.234076,608735.633691,0.0,0.0
13,17,99989.130002,10868.916202,0.0,0.08
13,19,24123.00219,876910.529241,0.0,0.0
15,20,24939.289199,60707.779753,0.0,0.0
17,20,99934.542558,65454.183627,0.0,0.0
17,23,24851.476356,148516.251426,0.0,0.0
18,21,24947.601035,52398.964762,0.0,0.0
20,22,24999.856645,143.354903,0.0,0.0
