node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808,191.990401,1.42467,0.0
1,7,99999.808,192.0,1.707077,0.0
1,16,99999.856,143.992801,1.142144,0.0
2,4,99999.808,192.0,0.763893,0.0
2,7,99999.808,192.0,1.32525,0.0
2,12,99999.808019,191.980802,0.970125,0.0
2,13,99999.808,192.0,1.514673,0.0
2,18,24999.808,192.0,1.267195,0.0
2,23,24999.808,192.0,1.242518,0.0
3,10,99999.808019,191.980802,2.156615,0.0
3,11,24999.808,191.990401,1.955986,0.0
3,14,1549.808,191.990401,1.961708,0.0
3,21,99999.808,191.990401,2.08807,0.0
4,16,99999.808,191.990401,1.442313,0.0
5,8,24999.808,192.0,2.088428,0.0
5,16,24999.808,192.0,1.560569,0.0
6,7,1549.808,191.990401,2.410889,0.0
6,19,1549.808,191.990401,1.854539,0.0
7,17,99999.808,192.0,1.747012,0.0
7,19,24999.808,192.0,0.935912,0.0
7,21,99999.808,192.0,1.33276,0.0
8,9,24999.808,192.0,1.682997,0.0
9,15,24999.808,192.0,1.608491,0.0
9,16,99999.808,192.0,1.153827,0.0
10,11,24999.856,143.992801,1.202822,0.0
10,12,99999.808,192.0,1.556754,0.0
10,16,99999.808,191.990401,10.395169,0.0
10,17,99999.808,192.0,1.62816,0.0
12,22,99999.808,192.0,1.10817,0.0
13,14,1549.808,192.0,1.503944,0.0
13,17,99999.808,191.990401,1.453996,0.0
13,19,24999.808,191.990401,1.990795,0.0
15,20,24999.808,192.0,1.571059,0.0
17,20,99999.808,192.0,1.530647,0.0
17,23,24999.808,192.0,1.533866,0.0
18,21,24999.808,192.0,1.636267,0.0
20,22,24999.808,191.990401,1.495957,0.0
