node1,node2,free_bw,used_bw,delay,pkloss
1,3,99250.013001,749649.77433,13.754964,0.0
1,7,99663.947237,335607.897836,2.093196,0.071582
1,16,97298.513189,2700453.347264,2.430677,0.022561
2,4,99741.06632,258920.73083,0.889897,0.0
2,7,99961.656331,38343.668734,0.857115,0.0
2,12,99818.569571,181421.355793,0.939608,0.168919
2,13,99853.338661,146153.233844,1.279235,0.0
2,18,24741.092218,258907.781556,0.836968,0.0
2,23,24999.807942,192.048012,0.99504,0.0
3,10,99371.561156,628407.421942,2.657056,0.0
3,11,24915.159032,84836.725721,2.357602,0.0
3,14,1546.231623,3768.376838,2.322912,0.0
3,21,99944.964993,55029.503501,3.080964,0.0
4,16,99741.06632,258920.73083,0.818491,0.0
5,8,24999.807962,191.9233,4.600048,0.0
5,16,23583.428686,1416571.314263,1.206398,0.020995
6,7,1549.807942,192.048012,2.635837,0.0
6,19,1449.659932,100335.050508,2.068281,0.0
7,17,99707.680304,291708.957776,3.498435,0.140647
7,19,24902.03461,97960.490368,2.939224,0.0
7,21,99834.070221,165921.480785,1.096368,0.0
8,9,24440.64813,559016.594528,0.949144,0.053107
9,15,24999.807942,192.048012,0.907898,0.0
9,16,98226.94939,1772454.490898,1.105666,0.016798
10,11,24916.35127,83644.546891,2.820611,0.0
10,12,99986.693339,13305.330666,2.806783,0.0
10,16,99361.960392,637975.803961,3.369093,0.0
10,17,99836.471294,163520.528488,3.019214,0.0
12,22,99995.039008,4960.992198,1.380444,0.0
13,14,1547.424,2574.713287,4.535437,0.0
13,17,99850.957043,148543.685183,3.218651,0.199203
13,19,24997.423485,2574.970938,1.92976,0.0
15,20,24998.615585,1384.415325,2.726436,0.0
17,20,99999.807942,192.048012,2.243519,0.0
17,23,24998.615585,1384.34609,1.983047,0.0
18,21,24853.162633,146837.367474,0.82314,0.0
20,22,24998.615723,1384.276855,1.900673,0.0
