node1,node2,free_bw,used_bw,delay,pkloss
1,3,97363.768754,2636231.246249,1.02067,0.0
1,7,99163.96519,834800.761893,1.130104,0.024225
1,16,99887.726318,112268.067298,1.021743,0.0
2,4,99476.362909,523040.912274,0.982046,0.013412
2,7,99200.928278,798475.542663,0.977397,0.012466
2,12,99764.913474,235086.525958,1.083016,0.12987
2,13,99916.342903,83657.097129,0.977635,0.862069
2,18,24738.681604,261318.395519,0.886321,0.0
2,23,24959.26778,40730.182648,0.950098,0.0
3,10,97460.388078,2539611.922385,0.816226,0.0
3,11,24998.615585,1384.34609,0.911117,0.0
3,14,1492.574772,57422.355733,1.08707,0.0
3,21,99949.728919,50268.567268,1.134038,0.0
4,16,99476.362909,523040.912274,0.906825,0.013408
5,8,24979.537861,20462.138642,0.972033,0.0
5,16,24979.537861,20462.138642,0.936866,0.0
6,7,1549.807942,192.048012,1.091719,0.0
6,19,1549.807962,192.038408,0.942826,0.0
7,17,99955.690707,44309.292788,1.073003,0.0
7,19,24998.615585,1384.34609,1.250029,0.0
7,21,99915.150545,84849.454836,1.039743,0.0
8,9,24999.807962,192.038408,1.133204,0.0
9,15,24813.818764,186181.236247,1.046062,0.0
9,16,97296.73302,2703266.980094,1.137137,0.0
10,11,24992.653796,7345.836477,0.878215,0.0
10,12,99896.120836,103879.163749,1.037359,0.114025
10,16,97604.60092,2394326.528005,1.198769,2.173913
10,17,99699.381815,300603.15154,0.877142,0.0
12,22,99987.884365,12115.63469,1.116514,0.0
13,14,1497.344203,52655.796739,1.292229,0.0
13,17,99876.995099,123004.90147,1.117826,0.0
13,19,24997.423227,2576.644167,1.176953,0.0
15,20,24810.223067,189767.442335,1.235127,0.0
17,20,99747.028108,252971.891567,1.363993,0.0
17,23,24960.460138,39539.861959,1.124978,0.0
18,21,24912.76583,87234.170251,0.808597,0.0
20,22,24946.146459,53850.847931,1.146793,0.0
