node1,node2,free_bw,used_bw,delay,pkloss
1,3,99685.12,314880.0,0.0,0.0
1,7,96904.184,3095220.0,0.0,0.009608
1,16,99788.824,211176.0,0.0,0.0
2,4,99638.632,361368.0,0.0,0.0
2,7,97065.104,2934300.0,0.0,0.010254
2,12,97631.304,2368100.0,0.0,0.048924
2,13,99655.32,344680.0,0.0,0.0
2,18,24774.52,225468.727127,0.0,0.0
2,23,24960.472,39528.0,0.0,0.0
3,10,99807.876788,192113.606161,0.0,0.0
3,11,24903.256,96739.163284,0.0,0.0
3,14,1503.315332,46682.334233,0.0,0.0
3,21,99877.032,122968.0,0.0,0.0
4,16,99638.68,361320.0,0.0,0.0
5,8,24999.807981,192.009601,0.0,0.0
5,16,24999.808,192.0,0.0,0.0
6,7,1549.807981,192.009601,0.0,0.0
6,19,1549.808,192.0,0.0,0.0
7,17,99774.52,225480.0,0.0,0.141243
7,19,24996.232,3768.0,0.0,0.0
7,21,99950.936,49064.0,0.0,0.0
8,9,24979.544,20454.977302,0.0,0.0
9,15,24998.616,1383.930807,0.0,0.0
9,16,97092.568,2907432.0,0.0,0.0
10,11,24911.591159,88400.000884,0.0,0.0
10,12,97439.392,2559416.0,0.0,0.097895
10,16,97194.751475,2804372.087644,0.0,0.035112
10,17,99816.24,183750.812919,0.0,0.0
12,22,99999.808,192.0,0.0,0.0
13,14,1498.552,51448.0,0.0,0.0
13,17,99708.96,291040.0,0.0,0.0
13,19,24997.424,2576.0,0.0,0.0
15,20,24992.655266,7344.367237,0.0,0.0
17,20,99916.368,83627.818818,0.0,0.0
17,23,24958.088,41912.0,0.0,0.0
18,21,24981.928,18071.09649,0.0,0.0
20,22,24934.248,65752.0,0.0,0.0
