node1,node2,free_bw,used_bw,delay,pkloss
1,3,99324.262948,675143.426294,0.0,0.0
1,7,93534.241338,6465265.785126,0.0,0.016487
1,16,97058.679677,2941019.687248,0.0,0.010081
2,4,99968.949517,31050.482923,0.0,0.0
2,7,99754.121279,245866.481418,0.0,0.17762
2,12,99732.757144,267229.552113,0.0,0.0
2,13,99983.187251,16810.237889,0.0,0.0
2,18,24869.250224,130749.775963,1.79708,0.0
2,23,24999.808803,191.177937,0.0,0.0
3,10,95696.023904,4303382.470119,0.0,0.006931
3,11,24875.184706,124240.31644,0.0,0.049444
3,14,1548.621514,1378.486056,0.0,0.0
3,21,95751.824701,4247752.258044,0.0,0.0
4,16,99968.949517,31050.482923,0.0,0.0
5,8,24999.808784,191.196975,0.0,0.0
5,16,22323.357562,2676048.989344,0.0,0.0
6,7,1549.808784,191.187458,0.0,0.0
6,19,1427.521912,122471.98875,0.0,0.0
7,17,97690.108533,2309661.512339,0.0,0.0
7,19,24863.342957,136097.445955,0.0,0.0
7,21,95839.322844,4160649.180265,0.0,0.022103
8,9,22734.023698,2265608.407897,0.0,0.013118
9,15,22936.001593,2063507.716897,0.0,0.0
9,16,95599.984069,4399992.03425,0.0,0.0
10,11,24857.381261,142046.421503,0.0,0.049419
10,12,99881.131023,118293.167666,0.0,0.0
10,16,95624.908892,4374557.506306,0.0,0.022103
10,17,99579.563788,420394.347925,0.0,0.0
12,22,99954.706761,45293.239072,0.613809,0.0
13,14,1548.621514,1378.417413,0.0,0.0
13,17,99989.123506,10874.328254,0.0,0.0
13,19,24993.87251,6127.49004,0.0,0.0
15,20,22932.441258,2067558.741537,0.0,0.0
17,20,97901.376083,2098519.445635,0.0,0.0
17,23,24999.808841,191.158901,0.0,0.0
18,21,24695.963358,304036.642438,0.0,0.0
20,22,24999.808822,191.168418,0.0,0.0
