node1,node2,free_bw,used_bw,delay,pkloss
1,3,99762.6,237400.0,0.0,0.0
1,7,96143.30233,3856504.834884,0.0,0.0
1,16,98409.68,1589882.944588,0.0,0.018454
2,4,99965.236524,34763.476348,0.0,0.0
2,7,99993.846769,6152.922954,0.117064,0.0
2,12,99816.203241,183787.568595,0.900388,0.0
2,13,99837.679768,162295.888857,0.941753,0.188324
2,18,24997.423485,2576.386464,0.591397,0.0
2,23,24995.039008,4960.992198,0.760198,0.0
3,10,99741.144,258843.058494,0.0,0.0
3,11,24917.551755,82444.122412,0.0,0.0
3,14,1549.808,192.0,0.0,0.0
3,21,99612.369237,387592.003876,0.0,0.0
4,16,99965.233047,34765.214869,0.407219,0.0
5,8,24999.807981,192.000002,0.0,0.0
5,16,24999.855986,144.014401,0.20206,0.0
6,7,1468.743874,81256.125613,0.0,0.0
6,19,1549.807981,192.019202,0.0,0.0
7,17,96451.706341,3548116.226308,0.0,0.008362
7,19,24840.064006,159935.993599,0.0,0.0
7,21,99828.125625,171865.780297,0.0,0.421941
8,9,23556.440356,1443107.954831,1.147866,0.02061
9,15,21713.9988,3285240.824142,1.273394,0.009083
9,16,98385.517103,1614402.164362,0.0,0.0
10,11,24906.822682,93168.000932,0.0,0.0
10,12,99967.620762,32376.000324,0.0,0.0
10,16,99655.285529,344680.003447,0.0,0.0
10,17,99748.245649,251729.175435,0.0,0.0
12,22,99967.620762,32379.237924,0.0,0.0
13,14,1546.232,3767.623275,0.0,0.0
13,17,99948.541708,51450.573686,0.0,0.0
13,19,24786.418642,213560.002136,0.193715,0.184843
15,20,21716.383277,3283616.723345,0.0,0.009081
17,20,96716.383277,3283020.604123,0.0,0.009076
17,23,24995.039008,4960.992198,1.319289,0.0
18,21,24863.906391,136093.609361,1.005054,0.0
20,22,24999.807962,192.028805,2.106905,0.0
