node1,node2,free_bw,used_bw,delay,pkloss
1,3,99805.609195,194390.804598,2.605796,0.0
1,7,98979.966017,1019540.134562,1.327157,0.0
1,16,98326.957217,1673042.782887,1.093626,0.018376
2,4,99896.145542,103854.458217,2.02775,0.0
2,7,99246.765294,752676.535304,2.416492,0.0
2,12,99234.773568,765188.186047,2.536774,0.0
2,13,99991.46656,8532.16072,2.375484,0.0
2,18,24875.877237,124116.559514,1.988292,0.0
2,23,24999.808058,191.932824,2.845764,0.0
3,10,99816.331834,183072.463768,2.109408,0.158479
3,11,24998.616415,1383.446635,5.476713,0.0
3,14,1528.362819,21636.100199,0.930786,0.0
3,21,99958.104758,41893.148188,0.87738,0.0
4,16,99896.135159,103859.649382,5.248785,0.293255
5,8,24290.780766,709148.34775,1.314759,0.0
5,16,24290.780766,709183.787447,2.614617,0.0
6,7,1549.808058,191.923233,1.281023,0.0
6,19,1496.189524,53807.78663,1.254678,0.0
7,17,99798.420474,201569.451196,1.000047,0.0
7,19,24946.184145,53810.476347,1.173019,0.0
7,21,99973.591922,26406.757701,5.664825,0.0
8,9,24940.225932,59172.391211,2.541304,0.054915
9,15,24986.69999,13299.345262,3.02887,0.0
9,16,98335.2499,1664750.09996,2.738476,0.0
10,11,24998.664401,1335.465827,0.989199,0.0
10,12,99073.901829,925409.904865,2.804756,0.0
10,16,99296.738978,702595.028588,1.413345,0.038865
10,17,99804.398241,195591.984096,1.648307,0.045393
12,22,99995.041488,4958.512446,0.910044,0.0
13,14,1527.171414,22828.585707,1.172423,0.0
13,17,99950.955618,49039.48075,0.932813,0.0
13,19,24997.42503,2574.712669,1.160502,0.0
15,20,24985.508347,14490.928211,0.944018,0.0
17,20,99984.318273,15681.727309,0.963211,0.0
17,23,24998.616415,1383.515773,0.974774,0.0
18,21,24999.808058,191.932824,2.951741,0.0
20,22,24997.424773,2575.227432,1.211166,0.0
