node1,node2,free_bw,used_bw,delay,pkloss
1,3,98421.6,1578321.087891,1.776934,0.025082
1,7,98770.733073,1228609.463346,5.554438,0.0
1,16,99922.328,77668.116788,1.757264,0.0
2,4,99898.477848,101517.076108,0.745058,0.0
2,7,99810.261026,189720.001897,1.171947,0.0
2,12,99791.208,208771.124975,1.014233,0.0
2,13,99856.768,143232.0,1.371741,0.0
2,18,24999.808,192.0,1.090288,0.0
2,23,24977.16,22840.0,1.125932,0.0
3,10,99977.16,22840.0,3.257632,0.0
3,11,23483.584,1516416.0,1.377821,0.027218
3,14,1549.808,192.0,2.906561,0.0
3,21,99960.472,38932.0,1.715422,0.740741
4,16,99898.477848,101512.001015,0.86081,0.0
5,8,24232.16,767840.0,4.400253,0.0
5,16,24230.968,768436.0,1.067877,0.038715
6,7,1548.615862,1384.069207,2.404094,0.0
6,19,1498.552,51445.427857,3.7359,0.0
7,17,99129.648,870352.0,4.082203,0.0
7,19,24947.36,52041.427857,0.954986,0.0
7,21,99853.192,146800.660334,0.843287,0.0
8,9,24999.808,192.0,0.955105,0.0
9,15,24997.424,2576.0,0.929236,0.0
9,16,98406.104,1593816.313169,0.779986,0.0
10,11,23483.584,1516416.0,2.377868,0.027226
10,12,99905.64,94350.565887,2.063513,0.0
10,16,97709.976,2289428.0,2.946496,0.0
10,17,99253.616,746384.0,3.422737,0.0
12,22,99996.232,3767.623275,2.227783,0.0
13,14,1549.808,192.0,2.188325,0.0
13,17,99837.696,162304.0,3.064752,0.0
13,19,24999.808,191.990401,1.191735,0.0
15,20,24996.232,3768.0,14.214635,0.0
17,20,99999.856,144.0,1.101613,0.0
17,23,24978.352,21648.0,1.218319,0.0
18,21,24875.84,124160.0,1.15335,0.0
20,22,24998.616,1384.0,2.164245,0.0
