node1,node2,free_bw,used_bw,delay,pkloss
1,3,99577.84,422160.0,0.0,0.0
1,7,98456.168,1543754.816118,0.0,0.018591
1,16,97704.016,2295984.0,0.0,0.01298
2,4,99946.168,53826.617876,0.366449,0.039777
2,7,98612.32,1387610.622937,0.363469,0.0
2,12,98503.9976,1496002.39976,0.0,0.0
2,13,99989.081092,10913.454654,0.0,0.0
2,18,24905.649435,94350.564944,0.507355,0.0
2,23,24992.656,7343.632837,0.462413,0.041477
3,10,99756.615662,243372.169217,0.0,0.0
3,11,24854.369437,145616.001456,0.0,0.0
3,14,1546.231623,3768.188419,0.0,0.0
3,21,99958.083808,41914.09581,0.0,0.490196
4,16,99946.168,53829.308669,1.351833,0.039761
5,8,23506.381362,1493393.418149,0.0,0.037893
5,16,23506.381362,1493618.638137,0.0,0.0
6,7,1455.64,94355.282472,0.0,0.0
6,19,1549.808,191.904096,0.0,0.0
7,17,99890.154985,109845.015498,0.0,0.038168
7,19,24998.616138,1383.239498,0.0,0.0
7,21,99974.776,25222.738926,3.178477,0.0
8,9,24999.808,191.894516,0.0,0.041876
9,15,24999.808,191.990401,0.0,0.0
9,16,97769.576,2230424.0,0.190854,0.0
10,11,24859.137914,140848.001409,0.0,0.0
10,12,98379.717972,1620120.016201,0.0,0.045434
10,16,98420.250025,1579592.015795,0.0,0.03663
10,17,99871.059106,128934.447045,0.0,0.0
12,22,99961.715828,38284.171583,0.0,0.0
13,14,1547.424,2574.584757,0.0,0.0
13,17,99995.088491,4909.055793,0.0,0.0
13,19,24998.617383,1382.548328,0.0,0.0
15,20,24998.616138,1383.861614,0.0,0.0
17,20,99997.424258,2575.742426,0.0,0.0
17,23,24992.656734,7343.265673,0.0,0.041494
18,21,24999.808,191.990401,0.720024,0.0
20,22,24999.808019,191.980802,0.0,0.0
