node1,node2,free_bw,used_bw,delay,pkloss
1,3,99687.655083,312329.368027,0.853777,0.0
1,7,99082.429311,916977.29988,0.827789,0.0
1,16,98795.053271,1204353.280892,0.966907,0.026144
2,4,99997.379269,2620.600395,1.062393,0.0
2,7,99934.529523,65470.476949,0.655055,0.0
2,12,99703.084736,296321.81619,0.899911,0.0
2,13,99771.924724,228075.276312,0.86236,0.0
2,18,24859.755053,140244.946729,1.008272,0.0
2,23,24992.687444,7312.191983,0.843763,0.0
3,10,99812.223439,187767.213091,0.808477,0.0
3,11,24878.757467,120655.120854,0.991225,0.909091
3,14,1543.87434,6125.659663,0.953317,0.0
3,21,99997.379269,2620.600395,0.897169,0.0
4,16,99997.482824,2517.050835,1.041055,0.0
5,8,24414.668924,585331.076372,0.963569,0.050968
5,16,24413.540422,585895.327114,0.974536,0.050968
6,7,1549.808841,191.158901,0.937223,0.0
6,19,1499.964158,50035.842294,1.096845,0.0
7,17,99153.551728,846406.135418,1.135826,0.0
7,19,24996.248507,3751.493429,0.857115,0.0
7,21,99961.828139,38169.960766,0.719309,0.0
8,9,24952.332968,47664.658853,0.962973,0.0
9,15,24998.622063,1377.937077,1.039505,0.0
9,16,98817.660062,1182257.185381,1.082778,0.0
10,11,24878.757467,120655.120854,0.914454,0.934579
10,12,99841.967344,157447.075941,0.894189,0.185185
10,16,99191.612903,807793.707686,0.791788,0.0
10,17,99257.998606,741964.456461,0.947833,0.699301
12,22,99996.248133,3751.6802,0.865698,0.0
13,14,1549.808822,191.177935,1.067042,0.0
13,17,99719.673372,280312.671842,1.034141,0.0
13,19,24947.585383,52412.007896,0.986576,0.0
15,20,24999.808841,191.158901,0.985026,0.0
17,20,99999.808822,191.168418,0.956416,0.0
17,23,24992.63095,7368.316313,0.989318,0.0
18,21,24998.566165,1433.763134,1.051426,0.0
20,22,24999.753062,246.925873,0.873804,0.0
