node1,node2,free_bw,used_bw,delay,pkloss
1,3,98900.622115,1099377.884808,0.0,0.0
1,7,98413.822998,1585658.495886,0.0,0.050916
1,16,99798.847968,201141.940198,0.0,0.0
2,4,98529.693929,1470306.071249,0.809431,0.0
2,7,98638.546914,1361453.0858,0.0,0.0
2,12,99844.303061,155696.939287,0.0,0.0
2,13,99852.676367,147316.241402,0.0,0.0
2,18,24874.207727,125785.961884,0.0,0.0
2,23,24996.218766,3781.044613,0.0,0.0
3,10,99010.660245,989339.755168,0.0,0.015065
3,11,24925.651214,74348.785872,0.0,0.0
3,14,1548.611278,1388.721654,0.0,0.0
3,21,99960.337146,39662.853703,0.0,0.0
4,16,98528.497742,1470904.164575,0.0,0.087108
5,8,24231.855494,768067.436993,0.0,0.039463
5,16,24231.855494,768105.967515,0.0,0.0
6,7,1497.223281,52774.070676,0.0,0.0
6,19,1549.807345,192.655027,0.0,0.0
7,17,99810.809834,189180.673799,0.0,0.0
7,19,24977.079779,22919.070852,0.0,0.0
7,21,99975.883593,24115.197492,0.0,0.0
8,9,24999.807345,192.655027,0.0,0.0
9,15,24986.650612,13349.387919,0.0,0.0
9,16,98394.524837,1604877.069744,0.0,0.018376
10,11,24926.847281,73152.719245,0.0,0.0
10,12,99968.706473,31291.957331,0.0,0.0
10,16,98943.680514,1055721.45294,0.0,0.028973
10,17,99953.160747,46839.253462,0.0,0.0
12,22,99995.022579,4977.420973,0.0,0.0
13,14,1547.415212,2584.78828,2.812386,0.0
13,17,99812.006021,187984.547159,0.0,0.0
13,19,24977.082079,22917.920931,0.0,0.0
15,20,24985.454545,14545.454545,0.0,0.0
17,20,99984.258479,15741.521172,0.0,0.0
17,23,24996.218766,3781.044613,0.0,0.0
18,21,24998.611139,1388.791334,0.0,0.0
20,22,24998.611139,1388.791334,0.0,0.0
