node1,node2,free_bw,used_bw,delay,pkloss
1,3,99740.003999,259400.119976,2.502084,0.114416
1,7,93242.876288,6756448.067564,0.939369,0.012957
1,16,96928.024,3071822.416558,2.935052,0.0
2,4,95800.392,4199608.0,3.401041,0.015076
2,7,95792.819282,4206970.359037,5.735517,0.015029
2,12,99828.142814,171848.592859,3.024101,0.0
2,13,99977.16,22825.173275,2.407908,0.0
2,18,24531.352,468648.0,2.159476,0.0
2,23,24831.736,168264.0,3.202558,0.0
3,10,97860.381962,2139618.038197,3.129005,0.0
3,11,24890.144,109850.507749,2.520561,0.0
3,14,1548.616138,1383.792435,1.057982,0.0
3,21,97857.9982,2141512.89991,1.947045,0.01443
4,16,95799.2,4200204.0,3.89266,0.030157
5,8,24999.808,191.884938,0.968456,0.0
5,16,22323.768,2675636.0,3.99363,0.0
6,7,1549.807981,192.000002,1.000047,0.0
6,19,1427.092291,122858.590352,13.506889,0.0
7,17,99735.184,264816.0,0.848532,0.0
7,19,24863.906391,136025.623743,1.348734,0.0
7,21,97610.80108,2389079.459946,2.999187,0.0
8,9,22731.996405,2267576.440199,5.090594,0.0
9,15,24999.808,191.990401,2.194047,0.0
9,16,93534.4,6465600.0,3.493547,0.0
10,11,24873.468653,125935.406459,1.65987,0.269542
10,12,99930.665067,68732.060287,3.235579,0.0
10,16,97227.493251,2771453.374662,4.44591,0.012541
10,17,99415.728,584242.789321,4.677176,0.0
12,22,99953.315332,46088.608861,0.976086,0.0
13,14,1549.808038,191.856166,1.233339,0.0
13,17,99985.504,14486.589833,1.020551,0.0
13,19,24973.607753,26386.975381,1.065373,0.0
15,20,24996.232,3768.0,1.220584,0.0
17,20,99965.24,34760.0,1.132131,0.0
17,23,24830.544,169456.0,0.957251,0.0
18,21,24705.384,294601.270673,3.226876,0.0
20,22,24999.808,192.0,0.878811,0.0
