node1,node2,free_bw,used_bw,delay,pkloss
1,3,98236.565395,1763434.60504,0.935316,0.0
1,7,99064.161769,935838.230899,0.0,0.021313
1,16,99813.391772,186608.227911,1.414299,0.0
2,4,98466.915031,1533084.968622,1.999617,0.019294
2,7,99851.387588,148612.411595,0.987172,0.051308
2,12,98345.638573,1654279.029856,0.0,0.0
2,13,99859.699173,140231.018423,0.243783,0.0
2,18,24875.134974,124865.026397,0.0,0.0
2,23,24999.808746,191.254109,1.707077,0.0
3,10,98342.076111,1657841.315065,0.0,0.0
3,11,24998.621239,1378.692039,0.652432,0.0
3,14,1546.246638,3753.361889,1.444817,0.0
3,21,99844.247858,155752.141861,0.108361,0.0
4,16,98466.915031,1533084.968622,106.868386,0.01929
5,8,24934.503437,65496.563403,0.0,0.0
5,16,24934.496912,65499.825834,0.0,0.0
6,7,1549.808727,191.263635,0.0,0.0
6,19,1496.371787,53625.541798,0.0,0.0
7,17,99118.780755,881219.244945,1.033068,0.0342
7,19,24947.559275,52440.725244,0.0,0.0
7,21,99858.497709,141502.291293,0.0,0.0
8,9,24296.886144,702520.171332,0.0,0.042212
9,15,24986.747684,13252.315968,0.0,0.0
9,16,97693.937643,2306062.356809,0.212908,0.0
10,11,24998.621239,1378.692039,0.0,0.0
10,12,98463.352924,1536053.391771,0.0,0.02661
10,16,99194.772388,804633.927682,0.825405,0.037244
10,17,99276.700867,723299.13338,0.998735,0.042212
12,22,99996.246264,3753.548846,0.0,0.0
13,14,1547.434007,2564.715888,1.963258,0.0
13,17,99835.999602,163918.798089,0.882983,0.0
13,19,24998.621377,1377.937418,0.0,0.0
15,20,24985.560315,14439.685228,0.0,0.0
17,20,99984.372946,15627.054487,0.0,0.0
17,23,24999.808746,191.254109,0.0,0.0
18,21,24999.808746,191.254109,0.0,0.0
20,22,24998.621377,1378.623369,0.0,0.0
