node1,node2,free_bw,used_bw,delay,pkloss
1,3,97430.369926,2569162.602235,0.0,0.011878
1,7,99590.251698,408781.760258,0.0,0.064392
1,16,92893.814619,7105830.143236,0.0,0.004186
2,4,99960.52,39478.026197,0.0,0.0
2,7,99923.611666,75838.167,0.0,1.315789
2,12,99722.09979,277900.209979,0.0,0.0
2,13,99987.889211,12110.183503,0.0,0.0
2,18,24706.605339,293394.660534,0.0,0.0
2,23,24995.088,4911.754425,0.0,0.0
3,10,99712.564744,287420.887585,0.0,0.0
3,11,22962.883712,2036520.347966,0.0,0.048263
3,14,1549.808019,191.971205,0.0,0.0
3,21,99723.291671,276708.329167,0.159025,0.0
4,16,99960.472,39526.023798,0.0,0.0
5,8,23105.909409,1892993.29547,0.0,0.125392
5,16,20431.328867,4568303.566442,0.0,0.009456
6,7,1549.808019,191.884917,0.0,0.0
6,19,1425.852415,124147.585242,0.0,0.0
7,17,99756.64,243226.299071,0.0,0.0
7,19,24858.116072,141358.922144,0.0,0.0
7,21,99669.987014,329582.035304,0.0,0.163399
8,9,24625.568,373817.339866,0.155687,0.016589
9,15,24822.217778,177195.110889,0.142217,0.018608
9,16,95605.343466,4394656.534345,0.062466,0.0
10,11,22978.580284,2020924.836531,0.0,0.049702
10,12,99900.881912,99118.088191,0.0,0.0
10,16,97605.319468,2394084.59154,0.0,0.14556
10,17,99403.808,595566.252975,0.0,0.032621
12,22,99954.512,45485.725827,0.0,0.0
13,14,1549.808019,191.980802,0.0,0.0
13,17,99999.808019,191.980802,0.0,0.0
13,19,24998.616,1383.861628,0.0,0.0
15,20,24818.624,181366.932107,0.0,0.018567
17,20,99787.632,212368.0,0.0,0.0
17,23,24995.04,4959.752025,0.0,0.0
18,21,24531.39886,468005.19948,0.0,0.246914
20,22,24999.808019,191.980802,0.0,0.0
