node1,node2,free_bw,used_bw,delay,pkloss
1,3,97288.159823,2711840.176689,0.0,0.011094
1,7,98244.120482,1755791.380359,0.0,0.016483
1,16,99632.430479,367569.521132,0.0,0.0
2,4,98191.461847,1808030.498135,0.0,0.018012
2,7,99831.043277,168948.240799,0.0,0.0
2,12,99798.746988,201242.91,0.0,0.0
2,13,99992.626506,7373.123858,0.0,0.0
2,18,24948.345382,51654.618474,0.0,0.0
2,23,23343.287479,1656629.353038,0.0,0.0
3,10,97540.656561,2459343.439414,0.0,0.0
3,11,24956.722892,43277.108434,0.0,0.0
3,14,1549.807248,192.751732,0.0,0.0
3,21,99790.417671,209571.809172,0.0,0.0
4,16,98191.461847,1807849.038157,0.0,0.018008
5,8,24835.863869,164136.130911,0.0,0.0
5,16,24835.863869,164136.130911,0.0,0.0
6,7,1480.393574,69602.931755,0.0,0.0
6,19,1548.658769,1341.2308,0.0,0.0
7,17,98348.240964,1651759.036145,0.0,0.649351
7,19,24997.413655,2586.345382,0.0,0.0
7,21,99907.654618,92340.746179,0.0,1.923077
8,9,23429.780143,1570219.857444,0.0,0.018471
9,15,24999.80721,192.771086,0.0,0.0
9,16,96020.48996,3979310.285615,0.0,0.0
10,11,24950.738956,49258.571481,0.0,0.0
10,12,99920.819277,79176.748355,0.052691,0.0
10,16,97540.409639,2459590.361446,0.0,0.0
10,17,99874.144578,125849.104278,0.0,0.0
12,22,99998.610442,1389.558233,0.0,0.0
13,14,1548.610581,1389.418733,0.0,0.0
13,17,99975.871486,24126.092001,0.0,0.0
13,19,24997.413914,2586.085734,0.0,0.0
15,20,24997.413655,2586.345382,0.0,0.0
17,20,99948.345382,51654.618474,0.0,0.0
17,23,23343.453815,1655947.791165,0.0,0.0
18,21,24841.831325,158160.735301,0.0,0.0
20,22,24950.738956,49261.044177,0.0,0.0
