node1,node2,free_bw,used_bw,delay,pkloss
1,3,99617.666268,382314.700534,1.062274,0.0
1,7,96283.189647,3716217.023393,0.922799,0.0
1,16,98414.273198,1584975.684532,0.991583,0.0
2,4,99716.168857,283817.01499,2.676487,0.102249
2,7,99711.421744,288563.891401,2.17855,0.100806
2,12,99901.316078,98683.922349,2.466679,0.0
2,13,99966.579052,33420.94783,2.518773,0.0
2,18,24926.228594,73771.405814,1.377463,0.0
2,23,24998.622063,1377.868489,1.970053,0.0
3,10,96600.876145,3398530.465949,0.966191,0.008805
3,11,24983.193947,16805.216827,0.97549,0.0
3,14,1543.87495,6125.049781,0.759959,0.0
3,21,96460.83632,3538987.514371,0.900984,0.009064
4,16,99716.168857,283817.01499,1.259923,0.102145
5,8,24826.539227,173460.772601,1.044869,0.0
5,16,24826.587017,173412.982875,1.886964,0.0
6,7,1469.124029,80290.633615,0.970721,0.3663
6,19,1548.6222,1377.731326,1.162171,0.0
7,17,99846.714456,153277.913666,0.933528,0.0
7,19,24944.035839,55964.161274,2.09403,0.0
7,21,96604.436479,3395394.502912,11.632442,0.009056
8,9,23382.230187,1617176.423736,2.603292,0.0
9,15,24998.622063,1377.868489,3.471971,0.0
9,16,95277.618479,4722357.626446,2.014875,0.006169
10,11,24995.061728,4938.271605,0.981569,0.0
10,12,99741.116974,258883.026381,0.941396,0.0
10,16,96340.971724,3658434.886499,1.017809,0.0
10,17,99811.111111,188879.486754,1.001716,0.0
12,22,99967.76583,32234.169654,1.986027,0.0
13,14,1546.248507,3751.493429,0.890017,0.0
13,17,99971.326165,28673.835125,0.887036,0.0
13,19,24999.808841,191.139872,2.533913,0.0
15,20,24997.435285,2564.587592,1.84226,0.0
17,20,99995.061728,4938.271605,2.49207,0.0
17,23,24999.808841,191.149386,3.200769,0.0
18,21,24793.309438,206690.561529,3.828168,0.0
20,22,24999.808841,191.149386,1.974583,0.0
