node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808038,191.952012,1.072407,0.0
1,7,99999.808019,191.971205,1.179934,0.0
1,16,99999.808019,191.971205,1.149535,0.0
2,4,99999.808019,191.980802,1.703739,0.0
2,7,99999.808019,191.980802,1.83785,0.0
2,12,99999.808019,191.980802,1.112461,0.0
2,13,99999.808019,191.96161,1.459002,0.0
2,18,24999.808019,191.980802,1.314402,0.0
2,23,24999.808019,191.971205,1.405239,0.0
3,10,99999.808038,191.952012,2.100348,0.0
3,11,24999.808019,191.96161,2.114534,0.0
3,14,1549.808058,191.942417,1.832008,0.0
3,21,99999.808038,191.961608,1.307964,0.0
4,16,99999.808019,191.980802,1.405478,0.0
5,8,24999.808019,191.96161,5.077362,0.0
5,16,24999.808019,191.980802,1.474261,0.0
6,7,1549.808019,191.971205,2.081871,0.0
6,19,1549.808038,191.961608,2.483487,0.0
7,17,99999.808019,191.980802,1.125455,0.0
7,19,24999.808019,191.971205,1.816034,0.0
7,21,99999.808019,191.971205,1.748562,0.0
8,9,24999.808019,191.96161,1.65689,0.0
9,15,24999.808038,191.961608,1.870632,0.0
9,16,99999.808019,191.980802,1.27244,0.0
10,11,24999.808019,191.971205,1.304388,0.0
10,12,99999.808019,191.971205,3.358483,0.0
10,16,99999.856014,143.978404,1.520753,0.0
10,17,99999.808019,191.96161,2.262592,0.0
12,22,99999.808019,191.980802,0.82016,0.0
13,14,1549.808038,191.952012,1.750469,0.0
13,17,99999.808019,191.96161,1.226902,0.0
13,19,24999.808038,191.952012,1.374364,0.0
15,20,24999.808019,191.971205,1.833439,0.0
17,20,99999.808019,191.971205,1.152396,0.0
17,23,24999.808019,191.971205,1.577735,0.0
18,21,24999.808019,191.971205,1.438141,0.0
20,22,24999.808019,191.980802,1.536608,0.0
