node1,node2,free_bw,used_bw,delay,pkloss
1,3,98326.194637,1673721.319812,1.107812,0.017743
1,7,99129.568186,869876.949291,0.969768,0.0
1,16,99657.457321,342542.679253,1.142383,0.0
2,4,99808.31174,191678.634679,1.074314,0.0
2,7,99890.914934,109079.588525,0.894785,0.0
2,12,99834.617393,165382.606949,0.905514,0.0
2,13,99862.149026,137850.974091,0.991344,0.0
2,18,24875.303806,124689.932526,1.058221,0.0
2,23,24997.461338,2538.662382,0.481248,0.0
3,10,99902.838204,97156.917142,1.081109,0.0
3,11,23465.217915,1534260.581396,0.976205,0.0
3,14,1548.610163,1389.837317,0.9377,0.0
3,21,99959.104148,40895.852164,1.095891,0.0
4,16,99808.263533,191726.839549,1.07646,0.0
5,8,24932.766898,67229.726506,0.986576,0.0
5,16,24932.766898,67233.10234,1.210809,0.0
6,7,1548.610163,1389.837317,1.020312,0.0
6,19,1495.935523,54061.762627,0.946879,0.0
7,17,99294.687155,704714.271367,0.922918,0.0
7,19,24831.00934,168982.174667,0.819325,0.0
7,21,99974.669612,25330.387628,1.158834,0.0
8,9,24298.349066,701087.594108,0.989199,0.042283
9,15,24297.08145,702319.975896,1.123548,0.042265
9,16,98407.600683,1592319.361283,1.044989,0.0
10,11,23465.063774,1534337.651903,0.894785,0.0
10,12,99996.216108,3783.892348,1.162171,0.0
10,16,98382.46058,1616940.845636,1.001835,0.0
10,17,99972.272773,27725.834868,0.965357,0.0
12,22,99996.216108,3783.892348,1.149178,0.0
13,14,1548.610163,1389.837317,0.803232,0.0
13,17,99991.427998,8571.572046,0.932932,0.0
13,19,24880.092397,119895.562567,1.008868,0.0
15,20,24298.278598,701122.828161,0.834465,0.0
17,20,99297.08145,702918.549764,0.959396,0.0
17,23,24996.215728,3784.08236,0.656724,0.0
18,21,24999.807171,192.829165,1.003265,0.0
20,22,24999.80719,192.809801,1.103401,0.0
