node1,node2,free_bw,used_bw,delay,pkloss
1,3,99509.124498,490850.862138,2.120018,0.0
1,7,99694.657163,305342.837064,0.98455,0.0
1,16,99957.919679,42078.209031,2.476215,0.0
2,4,99783.188755,216800.361974,2.825737,0.0
2,7,99924.417227,75582.772814,4.467964,0.0
2,12,99808.340528,191659.471941,1.893401,0.0
2,13,99998.610581,1389.348997,1.671076,0.0
2,18,24863.38721,136612.789881,2.254486,0.0
2,23,24960.317237,39682.762775,2.374053,0.0
3,10,99631.196787,368784.700493,2.239823,0.0
3,11,24998.610581,1389.348997,2.782941,0.0
3,14,1549.855436,144.563799,1.034856,0.0
3,21,99744.917177,255082.82301,2.262354,0.0
4,16,99783.188755,216800.361974,3.797889,0.0
5,8,24999.807248,192.751732,0.880241,0.0
5,16,24999.807248,192.751732,1.878619,0.0
6,7,1539.036145,10963.305083,1.273513,0.0
6,19,1407.403875,142596.124887,1.713276,0.0
7,17,99898.128514,101861.259936,0.983477,0.0
7,19,24859.783133,140209.829177,0.960112,0.0
7,21,99798.746988,201242.91,2.910495,0.0
8,9,24987.840578,12158.811455,2.774119,0.0
9,15,24992.627246,7372.383696,2.256036,0.0
9,16,99944.760566,55239.433792,3.133893,0.0
10,11,24931.54101,68458.990061,1.837373,0.0
10,12,99953.137235,46862.764783,2.447486,0.0
10,16,99722.180504,277819.496035,2.468348,0.0
10,17,99930.400562,69595.944561,1.782775,0.0
12,22,99989.037245,10962.754743,1.110554,0.0
13,14,1549.855436,144.556543,1.188874,0.0
13,17,99959.064351,40933.594441,1.316547,0.0
13,19,24948.355752,51644.248143,1.130223,0.0
15,20,24991.430579,8569.420741,5.385399,0.0
17,20,99922.023893,77972.193139,0.843287,0.0
17,23,24959.12057,40879.429776,0.71907,0.0
18,21,24729.360506,270625.910434,1.91772,0.0
20,22,24937.580564,62419.4358,0.730872,0.0
