node1,node2,free_bw,used_bw,delay,pkloss
1,3,99658.931845,341068.154643,0.717402,0.0
1,7,99238.477481,761408.734314,0.742793,0.0
1,16,98663.885236,1335587.520436,0.957131,0.0
2,4,99831.168676,168822.914491,2.735019,0.0
2,7,99935.725814,64267.783065,1.1518,0.0
2,12,99838.31042,161681.526526,1.296401,0.0
2,13,99929.732961,70260.038557,1.11866,0.0
2,18,24990.307861,9691.656313,0.771284,0.0
2,23,24993.871289,6128.405653,0.989676,0.0
3,10,98956.88291,1043065.121418,1.063347,0.0
3,11,24998.620965,1378.966775,1.01459,0.0
3,14,1545.057792,4942.208051,1.0432,0.0
3,21,99288.503686,710973.346322,1.138568,0.0
4,16,99831.185495,168814.504881,7.052064,0.0
5,8,24999.80867,191.301753,1.199841,0.0
5,16,24999.808708,191.28269,0.987053,0.0
6,7,1549.808708,191.273164,1.119733,0.0
6,19,1499.929262,50068.244209,1.160741,0.0
7,17,99888.184897,111809.533574,0.929117,0.0
7,19,24998.621102,1378.760723,0.971675,0.0
7,21,99379.988045,619981.074407,0.896096,0.0
8,9,24366.68859,633248.312385,1.226664,0.0
9,15,24999.808708,191.273164,1.139879,0.0
9,16,98232.651191,1767260.776489,1.174808,0.0
10,11,24995.057299,4942.2081,0.879407,0.0
10,12,99970.112606,29881.439863,1.179695,0.0
10,16,98907.211318,1092303.658327,1.197219,0.0
10,17,99835.90275,164080.902296,1.111746,0.0
12,22,99996.246264,3753.735804,1.045227,0.0
13,14,1549.808689,191.311279,1.181006,0.0
13,17,99878.648729,121333.136771,1.061678,0.0
13,19,24949.924273,50070.738765,1.076221,0.0
15,20,24998.621239,1378.692039,1.282454,0.0
17,20,99998.621239,1378.760709,1.093507,0.0
17,23,24993.871289,6128.405653,1.141071,0.0
18,21,24869.172063,130827.936634,0.870824,0.0
20,22,24999.808727,191.273162,0.931263,0.0
