node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808268,191.731576,1.584291,0.0
1,7,99999.808058,191.846571,1.36447,0.0
1,16,99999.808077,191.827403,2.153397,12.5
2,4,99999.808038,191.952012,2.662063,0.0
2,7,99999.808058,191.942417,1.554012,0.0
2,12,99999.808058,191.942417,1.718521,0.0
2,13,99999.808077,191.827403,1.835465,0.0
2,18,24999.808058,191.932824,2.163172,0.0
2,23,24999.808038,191.952012,1.675487,0.0
3,10,99999.808268,191.731576,2.721548,0.0
3,11,24999.808077,191.836977,1.960397,0.0
3,14,1549.808249,191.74115,2.118826,0.0
3,21,99999.808077,191.836977,1.678467,0.0
4,16,99999.808058,191.932824,1.711607,0.0
5,8,24999.808058,191.836997,2.315402,0.0
5,16,24999.808058,191.932824,1.673698,0.0
6,7,1549.808058,191.836997,1.93131,0.0
6,19,1549.808249,191.74115,3.141284,0.0
7,17,99999.808038,191.952012,2.295971,0.0
7,19,24999.856029,143.892124,1.851559,0.0
7,21,99999.808038,191.932828,2.358317,0.0
8,9,24999.808077,191.827403,1.124382,0.0
9,15,24999.808038,191.942419,1.122594,0.0
9,16,99999.808077,191.923231,1.759768,0.0
10,11,24999.808077,191.836977,1.653433,0.0
10,12,99999.808058,191.836997,1.733184,0.0
10,16,99999.808077,191.827403,1.52576,0.0
10,17,99999.808058,191.836997,1.708508,0.0
12,22,99999.856043,143.956813,1.014352,0.0
13,14,1549.808268,191.731576,2.735615,0.0
13,17,99999.808077,191.827403,10.638237,0.0
13,19,24999.808249,191.74115,1.361728,0.0
15,20,24999.856029,143.971206,1.430273,0.0
17,20,99999.808058,191.942417,1.458049,0.0
17,23,24999.808038,191.942419,1.466274,0.0
18,21,24999.808077,191.923231,1.594424,0.0
20,22,24999.808058,191.942417,1.562953,0.0
