node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808,192.0,2.489448,0.0
1,7,99999.808,191.990401,2.492666,0.0
1,16,99999.808,192.0,1.97506,0.0
2,4,99999.808,191.990401,1.448154,0.0
2,7,99999.808019,191.980802,1.325965,0.0
2,12,99999.808,191.990401,1.041651,0.0
2,13,99999.807981,192.009601,1.945496,0.0
2,18,24999.808,191.990401,1.737475,0.0
2,23,24999.856,143.985603,0.676036,0.0
3,10,99999.808,192.0,1.793623,0.0
3,11,24999.808,191.990401,1.20163,0.0
3,14,1549.807981,192.019202,1.625657,0.0
3,21,99999.808,192.0,1.51062,0.0
4,16,99999.808,191.990401,1.529813,0.0
5,8,24999.808,191.990401,1.923203,0.0
5,16,24999.808,191.990401,2.015233,0.0
6,7,1549.808019,191.980802,1.099229,0.0
6,19,1549.808,192.0,1.323223,0.0
7,17,99999.808019,191.980802,1.431942,0.0
7,19,24999.808,191.990401,2.464294,0.0
7,21,99999.808,191.990401,1.80757,0.0
8,9,24999.856,143.992801,0.959158,0.0
9,15,24999.808019,191.971205,12.814999,0.0
9,16,99999.808,192.0,1.721382,0.0
10,11,24999.808,191.990401,1.978755,0.0
10,12,99999.808,191.990401,2.028584,0.0
10,16,99999.808,192.0,2.309322,0.0
10,17,99999.808,191.990401,2.146006,0.0
12,22,99999.808019,191.980802,1.416206,0.0
13,14,1549.807981,192.019202,1.089931,0.0
13,17,99999.807981,192.000002,1.626849,0.0
13,19,24999.807981,192.009601,2.167106,0.0
15,20,24999.808019,191.971205,1.894474,0.0
17,20,99999.808019,191.980802,1.595736,0.0
17,23,24999.808,191.990401,1.70207,0.0
18,21,24999.808,191.990401,2.017498,0.0
20,22,24999.808,191.990401,2.351522,0.0
