node1,node2,free_bw,used_bw,delay,pkloss
1,3,99681.607678,318376.406694,0.0,0.0
1,7,98639.360384,1360179.864093,0.0,0.026164
1,16,92828.745627,7170779.640671,0.0,0.005012
2,4,99772.249875,227738.74426,0.861168,0.0
2,7,99836.585707,163406.127038,1.085162,0.043328
2,12,99892.592445,107407.555467,0.977516,0.0
2,13,98729.517145,1270292.39699,1.276493,0.045147
2,18,24774.632684,225356.054733,0.89097,0.0
2,23,24760.335832,239652.191893,0.869632,0.0
3,10,99670.881824,329101.725391,0.972033,0.0
3,11,24964.058782,35935.829685,0.937223,0.029438
3,14,1497.370526,52626.843421,0.0,0.0
3,21,99740.029991,259944.024988,0.911713,0.0
4,16,98590.376812,1409552.74951,1.158595,0.098425
5,8,24799.592082,200367.860867,0.969291,0.0
5,16,24779.398301,220579.654412,1.003265,0.0
6,7,1481.884435,68105.354122,2.221227,0.0
6,19,1546.23313,3766.869939,0.74482,0.0
7,17,98795.418749,1203985.608635,0.868201,0.0
7,19,24928.331001,71080.40094,0.995517,0.0
7,21,99742.490506,256926.661195,1.322865,0.0
8,9,23110.865827,1888945.335283,0.925779,0.0
9,15,24983.126749,16871.564386,0.828743,0.0
9,16,94544.367816,5455632.183908,1.10209,0.0
10,11,24955.712857,44278.290454,0.611305,0.029429
10,12,99691.172648,308781.055469,1.001477,0.0
10,16,99755.521344,244454.220755,1.030445,0.10929
10,17,99817.486754,182485.885456,0.802279,0.218341
12,22,99999.808115,191.875282,1.120448,0.0
13,14,1477.110578,72885.778737,14.828563,0.0
13,17,98840.223955,1159544.228672,3.843665,0.053908
13,19,24931.877624,68118.970428,2.340794,0.0
15,20,24981.938837,18061.163302,0.861049,0.0
17,20,99939.052568,60947.431541,4.641175,0.0
17,23,24761.551069,238448.930642,2.622843,0.0
18,21,24921.167533,78824.588494,1.097322,0.0
20,22,24933.096142,66903.857685,2.680779,0.0
